vehicle_id,dealer_type,stock_type,mileage,price,model_year,make,model,certified,transmission_from_vin,fuel_type_from_vin,number_price_changes
8853,I,NEW,15,35964,2024,Nissan,Sentra,0,A,Gas,0
8854,I,NEW,15,35964,2024,Nissan,Sentra,0,A,Gas,0
8855,I,NEW,15,35964,2024,Nissan,Sentra,0,A,Gas,0
8856,I,NEW,10,37009,2024,Nissan,Sentra,0,A,Gas,1
8857,I,NEW,11,35964,2024,Nissan,Sentra,0,A,Gas,0
8858,I,NEW,16,28998,2024,Nissan,Sentra,0,A,Gas,1
8859,I,NEW,34,29398,2024,Nissan,Sentra,0,A,Gas,1
8860,I,NEW,15,29998,2024,Nissan,Sentra,0,A,Gas,1
8861,I,NEW,15,29999,2024,Nissan,Sentra,0,A,Gas,0
8862,I,NEW,11,31398,2024,Nissan,Sentra,0,A,Gas,2
8863,I,NEW,11,33064,2024,Nissan,Sentra,0,A,Gas,0
8864,I,NEW,15,33064,2024,Nissan,Sentra,0,A,Gas,0
8865,I,NEW,16,33064,2024,Nissan,Sentra,0,A,Gas,0
8866,I,NEW,15,33064,2024,Nissan,Sentra,0,A,Gas,0
8867,I,NEW,15,33064,2024,Nissan,Sentra,0,A,Gas,0
8868,I,NEW,11,35998,2024,Nissan,Sentra,0,A,Gas,1
8869,I,NEW,15,33064,2024,Nissan,Sentra,0,A,Gas,0
8870,I,NEW,15,33064,2024,Nissan,Sentra,0,A,Gas,0
8871,I,NEW,15,33064,2024,Nissan,Sentra,0,A,Gas,0
8872,I,NEW,15,33064,2024,Nissan,Sentra,0,A,Gas,0
8873,F,NEW,0,24533,2024,Nissan,Sentra,0,M,Gas,0
8874,F,NEW,0,26988,2024,Nissan,Sentra,0,M,Gas,85
8875,F,NEW,0,26999,2024,Nissan,Sentra,0,M,Gas,2
8876,F,NEW,0,27068,2024,Nissan,Sentra,0,M,Gas,1
8877,F,NEW,0,27999,2024,Nissan,Sentra,0,M,Gas,1
8878,F,NEW,0,27999,2024,Nissan,Sentra,0,M,Gas,0
8879,F,NEW,0,26098,2024,Nissan,Sentra,0,A,Gas,0
8880,F,NEW,0,26098,2024,Nissan,Sentra,0,A,Gas,0
8881,F,NEW,0,26198,2024,Nissan,Sentra,0,A,Gas,1
8882,F,NEW,0,26198,2024,Nissan,Sentra,0,A,Gas,2
8883,F,NEW,0,26448,2024,Nissan,Sentra,0,A,Gas,1
8884,F,NEW,0,26988,2024,Nissan,Sentra,0,A,Gas,2
8885,F,NEW,0,26988,2024,Nissan,Sentra,0,A,Gas,2
8886,F,NEW,0,26988,2024,Nissan,Sentra,0,A,Gas,4
8887,F,NEW,0,27299,2024,Nissan,Sentra,0,A,Gas,1
8888,F,NEW,0,27299,2024,Nissan,Sentra,0,A,Gas,1
8889,F,NEW,0,27969,2024,Nissan,Sentra,0,A,Gas,0
8890,F,NEW,0,27999,2024,Nissan,Sentra,0,A,Gas,0
8891,F,NEW,0,27999,2024,Nissan,Sentra,0,A,Gas,0
8892,F,NEW,0,27999,2024,Nissan,Sentra,0,A,Gas,0
8893,F,NEW,0,27999,2024,Nissan,Sentra,0,A,Gas,1
8894,F,NEW,0,0,2024,Nissan,Sentra,0,M,Gas,0
8895,F,NEW,0,30398,2024,Nissan,Sentra,0,M,Gas,0
8896,F,NEW,0,31019,2024,Nissan,Sentra,0,M,Gas,0
8897,F,NEW,0,31193,2024,Nissan,Sentra,0,M,Gas,1
8898,F,USED,15,31999,2024,Nissan,Sentra,0,M,Gas,0
8899,F,NEW,16,31999,2024,Nissan,Sentra,0,M,Gas,1
8900,F,NEW,0,32798,2024,Nissan,Sentra,0,M,Gas,0
8901,F,NEW,0,32798,2024,Nissan,Sentra,0,M,Gas,0
8902,F,NEW,0,32866,2024,Nissan,Sentra,0,M,Gas,1
8903,F,NEW,0,32988,2024,Nissan,Sentra,0,M,Gas,1
8904,F,NEW,0,33195,2024,Nissan,Sentra,0,M,Gas,2
8905,F,NEW,0,33295,2024,Nissan,Sentra,0,M,Gas,2
8906,F,NEW,0,29988,2024,Nissan,Sentra,0,A,Gas,12
8907,F,NEW,0,30398,2024,Nissan,Sentra,0,A,Gas,0
8908,F,NEW,0,30398,2024,Nissan,Sentra,0,A,Gas,0
8909,F,NEW,0,30498,2024,Nissan,Sentra,0,A,Gas,0
8910,F,NEW,0,32768,2024,Nissan,Sentra,0,A,Gas,0
8911,F,NEW,0,32798,2024,Nissan,Sentra,0,A,Gas,1
8912,F,NEW,0,32798,2024,Nissan,Sentra,0,A,Gas,0
8913,F,NEW,0,33393,2024,Nissan,Sentra,0,A,Gas,0
8914,F,NEW,0,33999,2024,Nissan,Sentra,0,A,Gas,0
8915,F,NEW,15,33999,2024,Nissan,Sentra,0,A,Gas,1
8916,F,NEW,0,34998,2024,Nissan,Sentra,0,A,Gas,1
8917,F,NEW,15,33247,2024,Nissan,Sentra,0,A,Gas,2
8918,F,NEW,0,26988,2024,Nissan,Sentra,0,A,Gas,1
8919,F,NEW,15,27022,2024,Nissan,Sentra,0,A,Gas,1
8920,F,NEW,0,27498,2024,Nissan,Sentra,0,A,Gas,0
8921,F,NEW,0,27498,2024,Nissan,Sentra,0,A,Gas,1
8922,F,NEW,0,27733,2024,Nissan,Sentra,0,A,Gas,0
8923,F,NEW,0,27848,2024,Nissan,Sentra,0,A,Gas,1
8924,F,NEW,0,28798,2024,Nissan,Sentra,0,A,Gas,1
8925,F,NEW,0,28998,2024,Nissan,Sentra,0,A,Gas,1
8926,F,NEW,0,28998,2024,Nissan,Sentra,0,A,Gas,0
8927,F,NEW,0,28999,2024,Nissan,Sentra,0,A,Gas,0
8928,F,NEW,0,28999,2024,Nissan,Sentra,0,A,Gas,0
8929,F,NEW,0,28999,2024,Nissan,Sentra,0,A,Gas,1
8930,F,NEW,0,28999,2024,Nissan,Sentra,0,A,Gas,1
8931,F,NEW,0,28999,2024,Nissan,Sentra,0,A,Gas,0
8932,F,NEW,0,29148,2024,Nissan,Sentra,0,A,Gas,1
8933,F,NEW,0,29164,2024,Nissan,Sentra,0,A,Gas,1
8934,F,NEW,0,29298,2024,Nissan,Sentra,0,A,Gas,0
8935,F,NEW,0,29348,2024,Nissan,Sentra,0,A,Gas,1
8936,F,NEW,0,29669,2024,Nissan,Sentra,0,A,Gas,0
8937,F,NEW,0,29999,2024,Nissan,Sentra,0,A,Gas,2
8938,F,NEW,0,29999,2024,Nissan,Sentra,0,A,Gas,1
8939,F,NEW,0,29999,2024,Nissan,Sentra,0,A,Gas,2
8940,F,NEW,0,30398,2024,Nissan,Sentra,0,A,Gas,0
8941,F,NEW,0,30669,2024,Nissan,Sentra,0,A,Gas,0
8942,F,NEW,0,27848,2024,Nissan,Sentra,0,A,Gas,0
8943,F,NEW,0,29983,2024,Nissan,Sentra,0,A,Gas,29
8944,F,NEW,0,29999,2024,Nissan,Sentra,0,A,Gas,0
8945,F,NEW,15,26233,2024,Nissan,Sentra,0,M,Gas,4
8946,F,NEW,15,26901,2024,Nissan,Sentra,0,M,Gas,3
8947,F,NEW,15,27109,2024,Nissan,Sentra,0,M,Gas,6
8948,F,NEW,15,27297,2024,Nissan,Sentra,0,M,Gas,2
8949,F,NEW,15,27297,2024,Nissan,Sentra,0,M,Gas,2
8950,F,NEW,15,27297,2024,Nissan,Sentra,0,M,Gas,7
8951,F,NEW,15,28297,2024,Nissan,Sentra,0,M,Gas,6
8952,F,NEW,15,25397,2024,Nissan,Sentra,0,A,Gas,0
8953,F,NEW,15,0,2024,Nissan,Sentra,0,M,Gas,0
8954,F,NEW,15,0,2024,Nissan,Sentra,0,M,Gas,0
8955,F,NEW,15,34042,2024,Nissan,Sentra,0,M,Gas,0
8956,F,NEW,15,35989,2024,Nissan,Sentra,0,M,Gas,2
8957,F,NEW,15,0,2024,Nissan,Sentra,0,A,Gas,0
8958,F,NEW,15,31942,2024,Nissan,Sentra,0,A,Gas,2
8959,F,NEW,15,33999,2024,Nissan,Sentra,0,A,Gas,2
8960,F,NEW,15,34292,2024,Nissan,Sentra,0,A,Gas,4
8961,F,NEW,15,0,2024,Nissan,Sentra,0,A,Gas,0
8962,F,NEW,15,0,2024,Nissan,Sentra,0,A,Gas,0
8963,F,NEW,15,33247,2024,Nissan,Sentra,0,A,Gas,2
8964,F,NEW,15,33749,2024,Nissan,Sentra,0,A,Gas,2
8965,F,NEW,15,34042,2024,Nissan,Sentra,0,A,Gas,4
8966,F,NEW,15,34392,2024,Nissan,Sentra,0,A,Gas,2
8967,F,NEW,15,34397,2024,Nissan,Sentra,0,A,Gas,6
8968,F,NEW,15,0,2024,Nissan,Sentra,0,A,Gas,0
8969,F,NEW,15,27751,2024,Nissan,Sentra,0,A,Gas,2
8970,F,NEW,15,28497,2024,Nissan,Sentra,0,A,Gas,0
8971,F,NEW,15,28601,2024,Nissan,Sentra,0,A,Gas,3
8972,F,NEW,15,29988,2024,Nissan,Sentra,0,A,Gas,5
8973,F,NEW,15,0,2024,Nissan,Sentra,0,A,Gas,0
8974,F,NEW,15,0,2024,Nissan,Sentra,0,A,Gas,0
8975,F,NEW,15,28497,2024,Nissan,Sentra,0,A,Gas,0
8976,F,NEW,15,29111,2024,Nissan,Sentra,0,A,Gas,1
8977,F,NEW,10,29640,2024,Nissan,Sentra,0,A,Gas,3
8978,F,NEW,15,29936,2024,Nissan,Sentra,0,A,Gas,2
8979,F,NEW,15,30988,2024,Nissan,Sentra,0,A,Gas,3
8980,F,NEW,15,30988,2024,Nissan,Sentra,0,A,Gas,2
8981,F,NEW,15,31109,2024,Nissan,Sentra,0,A,Gas,1
8982,F,NEW,10,22798,2024,Nissan,Sentra,0,M,Gas,0
8983,F,NEW,10,25933,2024,Nissan,Sentra,0,A,Gas,14
8984,F,NEW,10,25933,2024,Nissan,Sentra,0,A,Gas,1
8985,F,NEW,10,26233,2024,Nissan,Sentra,0,A,Gas,0
8986,F,NEW,6,31193,2024,Nissan,Sentra,0,M,Gas,0
8987,F,NEW,10,31193,2024,Nissan,Sentra,0,A,Gas,0
8988,F,NEW,10,33293,2024,Nissan,Sentra,0,A,Gas,0
8989,F,NEW,10,33293,2024,Nissan,Sentra,0,A,Gas,0
8990,F,NEW,10,33293,2024,Nissan,Sentra,0,A,Gas,0
8991,F,NEW,10,33293,2024,Nissan,Sentra,0,A,Gas,0
8992,F,NEW,5,27498,2024,Nissan,Sentra,0,A,Gas,0
8993,F,NEW,5,27498,2024,Nissan,Sentra,0,A,Gas,1
8994,F,NEW,10,27633,2024,Nissan,Sentra,0,A,Gas,0
8995,F,NEW,10,29048,2024,Nissan,Sentra,0,A,Gas,0
8996,F,NEW,0,24533,2024,Nissan,Sentra,0,M,Gas,0
8997,F,NEW,0,26098,2024,Nissan,Sentra,0,M,Gas,0
8998,F,NEW,0,26448,2024,Nissan,Sentra,0,M,Gas,1
8999,F,NEW,0,26988,2024,Nissan,Sentra,0,M,Gas,85
9000,F,NEW,0,26999,2024,Nissan,Sentra,0,M,Gas,2
9001,F,NEW,0,27068,2024,Nissan,Sentra,0,M,Gas,1
9002,F,NEW,0,27999,2024,Nissan,Sentra,0,M,Gas,1
9003,F,NEW,0,27999,2024,Nissan,Sentra,0,M,Gas,0
9004,F,NEW,0,26098,2024,Nissan,Sentra,0,A,Gas,0
9005,F,NEW,0,26198,2024,Nissan,Sentra,0,A,Gas,1
9006,F,NEW,0,26198,2024,Nissan,Sentra,0,A,Gas,2
9007,F,NEW,0,26988,2024,Nissan,Sentra,0,A,Gas,1
9008,F,NEW,0,26988,2024,Nissan,Sentra,0,A,Gas,2
9009,F,NEW,0,26988,2024,Nissan,Sentra,0,A,Gas,4
9010,F,NEW,0,27299,2024,Nissan,Sentra,0,A,Gas,1
9011,F,NEW,0,27299,2024,Nissan,Sentra,0,A,Gas,1
9012,F,NEW,0,27969,2024,Nissan,Sentra,0,A,Gas,0
9013,F,NEW,0,27999,2024,Nissan,Sentra,0,A,Gas,0
9014,F,NEW,0,27999,2024,Nissan,Sentra,0,A,Gas,0
9015,F,NEW,0,27999,2024,Nissan,Sentra,0,A,Gas,0
9016,F,NEW,0,27999,2024,Nissan,Sentra,0,A,Gas,0
9017,F,NEW,0,0,2024,Nissan,Sentra,0,M,Gas,0
9018,F,NEW,0,29988,2024,Nissan,Sentra,0,M,Gas,12
9019,F,NEW,0,30398,2024,Nissan,Sentra,0,M,Gas,0
9020,F,NEW,0,31193,2024,Nissan,Sentra,0,M,Gas,1
9021,F,NEW,16,31999,2024,Nissan,Sentra,0,M,Gas,1
9022,F,NEW,0,32768,2024,Nissan,Sentra,0,M,Gas,0
9023,F,NEW,0,32798,2024,Nissan,Sentra,0,M,Gas,0
9024,F,NEW,0,32798,2024,Nissan,Sentra,0,M,Gas,0
9025,F,NEW,0,32988,2024,Nissan,Sentra,0,M,Gas,1
9026,F,NEW,0,33999,2024,Nissan,Sentra,0,M,Gas,0
9027,F,NEW,15,33999,2024,Nissan,Sentra,0,M,Gas,1
9028,F,NEW,0,34998,2024,Nissan,Sentra,0,M,Gas,1
9029,F,NEW,0,30398,2024,Nissan,Sentra,0,A,Gas,0
9030,F,NEW,0,30398,2024,Nissan,Sentra,0,A,Gas,0
9031,F,NEW,0,30498,2024,Nissan,Sentra,0,A,Gas,0
9032,F,NEW,0,31019,2024,Nissan,Sentra,0,A,Gas,0
9033,F,USED,15,31999,2024,Nissan,Sentra,0,A,Gas,0
9034,F,NEW,0,32798,2024,Nissan,Sentra,0,A,Gas,0
9035,F,NEW,0,32798,2024,Nissan,Sentra,0,A,Gas,0
9036,F,NEW,0,32866,2024,Nissan,Sentra,0,A,Gas,1
9037,F,NEW,0,33195,2024,Nissan,Sentra,0,A,Gas,2
9038,F,NEW,0,33295,2024,Nissan,Sentra,0,A,Gas,2
9039,F,NEW,0,33393,2024,Nissan,Sentra,0,A,Gas,1
9040,F,NEW,15,33247,2024,Nissan,Sentra,0,A,Gas,1
9041,F,NEW,0,26988,2024,Nissan,Sentra,0,A,Gas,1
9042,F,NEW,15,27022,2024,Nissan,Sentra,0,A,Gas,2
9043,F,NEW,0,27498,2024,Nissan,Sentra,0,A,Gas,0
9044,F,NEW,0,27498,2024,Nissan,Sentra,0,A,Gas,0
9045,F,NEW,0,27733,2024,Nissan,Sentra,0,A,Gas,1
9046,F,NEW,0,27848,2024,Nissan,Sentra,0,A,Gas,0
9047,F,NEW,0,27848,2024,Nissan,Sentra,0,A,Gas,0
9048,F,NEW,0,28798,2024,Nissan,Sentra,0,A,Gas,0
9049,F,NEW,0,28998,2024,Nissan,Sentra,0,A,Gas,0
9050,F,NEW,0,28998,2024,Nissan,Sentra,0,A,Gas,1
9051,F,NEW,0,28999,2024,Nissan,Sentra,0,A,Gas,0
9052,F,NEW,0,28999,2024,Nissan,Sentra,0,A,Gas,0
9053,F,NEW,0,28999,2024,Nissan,Sentra,0,A,Gas,1
9054,F,NEW,0,28999,2024,Nissan,Sentra,0,A,Gas,0
9055,F,NEW,0,29148,2024,Nissan,Sentra,0,A,Gas,2
9056,F,NEW,0,29164,2024,Nissan,Sentra,0,A,Gas,1
9057,F,NEW,0,29298,2024,Nissan,Sentra,0,A,Gas,0
9058,F,NEW,0,29348,2024,Nissan,Sentra,0,A,Gas,0
9059,F,NEW,0,29669,2024,Nissan,Sentra,0,A,Gas,0
9060,F,NEW,0,29983,2024,Nissan,Sentra,0,A,Gas,28
9061,F,NEW,0,29999,2024,Nissan,Sentra,0,A,Gas,2
9062,F,NEW,0,29999,2024,Nissan,Sentra,0,A,Gas,1
9063,F,NEW,0,29999,2024,Nissan,Sentra,0,A,Gas,2
9064,F,NEW,0,30398,2024,Nissan,Sentra,0,A,Gas,1
9065,F,NEW,0,28999,2024,Nissan,Sentra,0,A,Gas,0
9066,F,NEW,0,29999,2024,Nissan,Sentra,0,A,Gas,0
9067,F,NEW,11,27998,2024,Nissan,Sentra,0,M,Gas,1
9068,F,NEW,11,27998,2024,Nissan,Sentra,0,M,Gas,2
9069,F,NEW,15,28128,2024,Nissan,Sentra,0,M,Gas,0
9070,F,NEW,11,28128,2024,Nissan,Sentra,0,M,Gas,0
9071,F,NEW,15,28128,2024,Nissan,Sentra,0,M,Gas,1
9072,F,NEW,28,31664,2024,Nissan,Sentra,0,M,Gas,0
9073,F,NEW,11,31998,2024,Nissan,Sentra,0,M,Gas,1
9074,F,NEW,15,32964,2024,Nissan,Sentra,0,M,Gas,0
9075,F,NEW,15,33588,2024,Nissan,Sentra,0,M,Gas,0
9076,F,NEW,50,33644,2024,Nissan,Sentra,0,M,Gas,0
9077,F,NEW,15,33888,2024,Nissan,Sentra,0,M,Gas,1
9078,F,NEW,10,30999,2024,Nissan,Sentra,0,A,Gas,1
9079,F,NEW,15,31699,2024,Nissan,Sentra,0,A,Gas,1
9080,F,NEW,15,32268,2024,Nissan,Sentra,0,A,Gas,1
9081,F,NEW,15,32388,2024,Nissan,Sentra,0,A,Gas,1
9082,F,NEW,15,33688,2024,Nissan,Sentra,0,A,Gas,1
9083,F,NEW,15,33998,2024,Nissan,Sentra,0,A,Gas,1
9084,F,NEW,15,34288,2024,Nissan,Sentra,0,A,Gas,1
9085,F,NEW,11,35668,2024,Nissan,Sentra,0,A,Gas,1
9086,F,NEW,16,28998,2024,Nissan,Sentra,0,A,Gas,1
9087,F,NEW,18,29398,2024,Nissan,Sentra,0,A,Gas,1
9088,F,NEW,15,29998,2024,Nissan,Sentra,0,A,Gas,1
9089,F,NEW,11,29998,2024,Nissan,Sentra,0,A,Gas,1
9090,F,NEW,15,29999,2024,Nissan,Sentra,0,A,Gas,1
9091,F,NEW,11,33064,2024,Nissan,Sentra,0,A,Gas,0
9092,F,NEW,11,33064,2024,Nissan,Sentra,0,A,Gas,0
9093,F,NEW,11,33064,2024,Nissan,Sentra,0,A,Gas,0
9094,F,NEW,15,33995,2024,Nissan,Sentra,0,A,Gas,1
9095,F,NEW,5,0,2024,Nissan,Versa,0,A,Gas,0
9096,F,NEW,5,25498,2024,Nissan,Versa,0,A,Gas,0
9097,I,NEW,5,0,2024,Nissan,Versa,0,A,Gas,0
9098,I,NEW,25,24298,2024,Nissan,Versa,0,A,Gas,0
9099,I,NEW,12,24430,2024,Nissan,Versa,0,A,Gas,1
9100,I,NEW,22,24819,2024,Nissan,Versa,0,A,Gas,0
9101,I,NEW,8,24857,2024,Nissan,Versa,0,A,Gas,0
9102,I,NEW,16,24869,2024,Nissan,Versa,0,A,Gas,0
9103,I,NEW,26,25196,2024,Nissan,Versa,0,A,Gas,0
9104,F,NEW,21,22478,2024,Nissan,Versa,0,A,Gas,0
9105,F,NEW,11,22478,2024,Nissan,Versa,0,A,Gas,0
9106,F,NEW,25,22969,2024,Nissan,Versa,0,A,Gas,0
9107,F,NEW,6,23098,2024,Nissan,Versa,0,A,Gas,0
9108,F,USED,1461,24218,2024,Nissan,Versa,0,A,Gas,1
9109,F,NEW,11,25830,2024,Nissan,Versa,0,A,Gas,0
9110,F,NEW,21,26219,2024,Nissan,Versa,0,A,Gas,0
9111,F,NEW,11,26696,2024,Nissan,Versa,0,A,Gas,1
9112,F,NEW,24,26796,2024,Nissan,Versa,0,A,Gas,0
9113,F,NEW,10,27102,2024,Nissan,Versa,0,A,Gas,1
9114,F,NEW,12,24428,2024,Nissan,Versa,0,A,Gas,0
9115,F,NEW,11,24430,2024,Nissan,Versa,0,A,Gas,1
9116,F,NEW,100,24798,2024,Nissan,Versa,0,A,Gas,1
9117,F,NEW,22,24819,2024,Nissan,Versa,0,A,Gas,0
9118,F,NEW,22,24919,2024,Nissan,Versa,0,A,Gas,0
9119,F,NEW,22,24919,2024,Nissan,Versa,0,A,Gas,0
9120,F,NEW,16,25019,2024,Nissan,Versa,0,A,Gas,0
9121,F,NEW,5,25107,2024,Nissan,Versa,0,A,Gas,0
9122,F,NEW,14,25296,2024,Nissan,Versa,0,A,Gas,1
9123,F,NEW,10,25502,2024,Nissan,Versa,0,A,Gas,0
9124,F,NEW,15,25882,2024,Nissan,Versa,0,A,Gas,0
9125,F,NEW,15,25548,2024,Nissan,Versa,0,A,Gas,0
9126,F,NEW,15,24048,2024,Nissan,Versa,0,A,Gas,0
9127,F,NEW,15,24348,2024,Nissan,Versa,0,A,Gas,0
9128,F,NEW,14,0,2024,Nissan,Versa,0,A,Gas,0
9129,F,NEW,14,26197,2024,Nissan,Versa,0,A,Gas,1
9130,F,NEW,0,0,2024,Nissan,Versa,0,A,Gas,0
9131,F,NEW,0,22483,2024,Nissan,Versa,0,A,Gas,2
9132,F,NEW,0,22698,2024,Nissan,Versa,0,A,Gas,0
9133,F,NEW,0,25798,2024,Nissan,Versa,0,A,Gas,0
9134,F,NEW,0,26319,2024,Nissan,Versa,0,A,Gas,0
9135,F,NEW,0,26319,2024,Nissan,Versa,0,A,Gas,0
9136,F,NEW,0,24148,2024,Nissan,Versa,0,A,Gas,0
9137,F,NEW,0,24183,2024,Nissan,Versa,0,A,Gas,1
9138,F,NEW,0,24183,2024,Nissan,Versa,0,A,Gas,0
9139,F,NEW,0,24283,2024,Nissan,Versa,0,A,Gas,0
9140,F,NEW,0,24283,2024,Nissan,Versa,0,A,Gas,0
9141,F,NEW,0,24398,2024,Nissan,Versa,0,A,Gas,0
9142,F,NEW,0,26999,2024,Nissan,Versa,0,A,Gas,0
9143,F,NEW,0,0,2024,Nissan,Versa,0,A,Gas,0
9144,F,NEW,0,22483,2024,Nissan,Versa,0,A,Gas,2
9145,F,NEW,0,22698,2024,Nissan,Versa,0,A,Gas,0
9146,F,NEW,0,25798,2024,Nissan,Versa,0,A,Gas,1
9147,F,NEW,0,26319,2024,Nissan,Versa,0,A,Gas,0
9148,F,NEW,0,26319,2024,Nissan,Versa,0,A,Gas,0
9149,F,NEW,0,24148,2024,Nissan,Versa,0,A,Gas,0
9150,F,NEW,0,24183,2024,Nissan,Versa,0,A,Gas,1
9151,F,NEW,0,24183,2024,Nissan,Versa,0,A,Gas,0
9152,F,NEW,0,24283,2024,Nissan,Versa,0,A,Gas,0
9153,F,NEW,0,24283,2024,Nissan,Versa,0,A,Gas,0
9154,F,NEW,0,24398,2024,Nissan,Versa,0,A,Gas,1
9155,F,NEW,0,26999,2024,Nissan,Versa,0,A,Gas,0
9156,F,NEW,15,0,2024,Nissan,Versa,0,A,Gas,0
9157,F,NEW,15,0,2024,Nissan,Versa,0,A,Gas,0
9158,I,USED,3836,23988,2024,Nissan,Versa,0,A,Gas,5
9159,F,NEW,10,22948,2024,Nissan,Versa,0,A,Gas,1
9160,F,NEW,10,24298,2024,Nissan,Versa,0,A,Gas,0
9161,F,NEW,0,22483,2024,Nissan,Versa,0,A,Gas,1
9162,F,NEW,0,22698,2024,Nissan,Versa,0,A,Gas,1
9163,F,NEW,0,25798,2024,Nissan,Versa,0,A,Gas,1
9164,F,NEW,0,26319,2024,Nissan,Versa,0,A,Gas,0
9165,F,NEW,0,26319,2024,Nissan,Versa,0,A,Gas,1
9166,F,NEW,0,24148,2024,Nissan,Versa,0,A,Gas,1
9167,F,NEW,0,24183,2024,Nissan,Versa,0,A,Gas,1
9168,F,NEW,0,24183,2024,Nissan,Versa,0,A,Gas,0
9169,F,NEW,0,24283,2024,Nissan,Versa,0,A,Gas,1
9170,F,NEW,0,24283,2024,Nissan,Versa,0,A,Gas,1
9171,F,NEW,0,24398,2024,Nissan,Versa,0,A,Gas,1
9172,F,NEW,0,26999,2024,Nissan,Versa,0,A,Gas,0
9173,I,NEW,20,66772,2024,Nissan,Z,0,M,Gas,2
9174,I,NEW,237,54091,2024,Nissan,Z,0,M,Gas,0
9175,F,NEW,30,78998,2024,Nissan,Z,0,A,Gas,1
9176,F,NEW,6,79169,2024,Nissan,Z,0,A,Gas,0
9177,F,NEW,26,79191,2024,Nissan,Z,0,A,Gas,0
9178,F,NEW,16,80291,2024,Nissan,Z,0,A,Gas,0
9179,F,NEW,11,64226,2024,Nissan,Z,0,A,Gas,0
9180,F,NEW,22,64949,2024,Nissan,Z,0,A,Gas,0
9181,F,NEW,10,65419,2024,Nissan,Z,0,A,Gas,0
9182,F,NEW,8,66102,2024,Nissan,Z,0,A,Gas,0
9183,F,NEW,24,66391,2024,Nissan,Z,0,A,Gas,0
9184,F,NEW,15,66772,2024,Nissan,Z,0,A,Gas,0
9185,I,USED,4289,51575,2024,Nissan,Z,0,A,Gas,1
9186,F,NEW,15,0,2024,Nissan,Z,0,A,Gas,0
9187,F,NEW,15,64888,2024,Nissan,Z,0,A,Gas,0
9188,F,USED,300,53888,2024,Nissan,Z,0,A,Gas,0
9189,F,NEW,15,53888,2024,Nissan,Z,0,A,Gas,0
9190,F,NEW,0,79998,2024,Nissan,Z,0,A,Gas,52
9191,F,NEW,0,62988,2024,Nissan,Z,0,M,Gas,67
9192,F,NEW,0,63988,2024,Nissan,Z,0,M,Gas,1
9193,F,NEW,0,64999,2024,Nissan,Z,0,M,Gas,15
9194,F,NEW,0,65043,2024,Nissan,Z,0,M,Gas,0
9195,F,NEW,0,65043,2024,Nissan,Z,0,M,Gas,0
9196,F,NEW,0,65914,2024,Nissan,Z,0,M,Gas,0
9197,F,NEW,0,62988,2024,Nissan,Z,0,A,Gas,4
9198,F,NEW,0,63988,2024,Nissan,Z,0,A,Gas,44
9199,F,NEW,0,64999,2024,Nissan,Z,0,A,Gas,3
9200,F,NEW,0,50988,2024,Nissan,Z,0,M,Gas,11
9201,I,NEW,16,69904,2024,Nissan,Z,0,M,Gas,0
9202,F,NEW,0,79998,2024,Nissan,Z,0,A,Gas,52
9203,F,NEW,0,62988,2024,Nissan,Z,0,M,Gas,67
9204,F,NEW,0,63988,2024,Nissan,Z,0,M,Gas,1
9205,F,NEW,0,64999,2024,Nissan,Z,0,M,Gas,15
9206,F,NEW,0,65043,2024,Nissan,Z,0,M,Gas,0
9207,F,NEW,0,65914,2024,Nissan,Z,0,M,Gas,0
9208,F,NEW,0,62988,2024,Nissan,Z,0,A,Gas,4
9209,F,NEW,0,63988,2024,Nissan,Z,0,A,Gas,43
9210,F,NEW,0,64999,2024,Nissan,Z,0,A,Gas,3
9211,F,NEW,0,65043,2024,Nissan,Z,0,A,Gas,1
9212,F,NEW,0,50988,2024,Nissan,Z,0,M,Gas,11
9213,F,NEW,15,78038,2024,Nissan,Z,0,A,Gas,3
9214,F,NEW,15,80490,2024,Nissan,Z,0,A,Gas,6
9215,F,NEW,15,66038,2024,Nissan,Z,0,M,Gas,0
9216,F,NEW,6,64593,2024,Nissan,Z,0,M,Gas,0
9217,F,NEW,0,79998,2024,Nissan,Z,0,A,Gas,52
9218,F,NEW,0,63988,2024,Nissan,Z,0,M,Gas,1
9219,F,NEW,0,64999,2024,Nissan,Z,0,M,Gas,14
9220,F,NEW,0,65043,2024,Nissan,Z,0,M,Gas,1
9221,F,NEW,0,65043,2024,Nissan,Z,0,M,Gas,1
9222,F,NEW,0,62988,2024,Nissan,Z,0,A,Gas,4
9223,F,NEW,0,62988,2024,Nissan,Z,0,A,Gas,67
9224,F,NEW,0,63988,2024,Nissan,Z,0,A,Gas,45
9225,F,NEW,0,64999,2024,Nissan,Z,0,A,Gas,3
9226,F,NEW,0,65914,2024,Nissan,Z,0,A,Gas,0
9227,F,NEW,0,50988,2024,Nissan,Z,0,A,Gas,11
9228,F,NEW,15,56809,2024,Nissan,Z,0,M,Gas,0
9229,F,USED,1901,227998,2024,Porsche,911,0,A,Gas,1
9230,F,USED,411,232000,2024,Porsche,911,0,A,Gas,0
9231,F,USED,612,199998,2024,Porsche,911,0,A,Gas,2
9232,F,USED,700,314995,2024,Porsche,911,0,A,Gas,2
9233,I,NEW,90,131410,2024,Porsche,Cayenne,0,A,PHEV,0
9234,I,NEW,90,126740,2024,Porsche,Cayenne,0,A,PHEV,0
