dealer_type,stock_type,mileage,price,model_year,make,model,certified,transmission_from_vin,fuel_type_from_vin,number_price_changes
F,NEW,135,112149,2024,Chevrolet,Silverado 2500,0,A,Diesel,7
I,NEW,17,68800,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,17,70794,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,17,71374,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,17,71374,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,5,71980,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,19,72839,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,17,72924,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,74379,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,26,74744,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,17,75239,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,75354,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,8,75354,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,17,75549,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,75934,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,76054,2024,Chevrolet,Silverado 2500,0,A,Gas,1
I,NEW,15,76524,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,78434,2024,Chevrolet,Silverado 2500,0,A,Gas,14
I,USED,4912,64910,2024,Chevrolet,Silverado 2500,0,A,Gas,8
I,NEW,0,66529,2024,Chevrolet,Silverado 2500,0,A,Gas,2
I,NEW,17,70879,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,USED,7453,72680,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,73399,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,66,74099,2024,Chevrolet,Silverado 2500,0,A,Gas,1
I,NEW,15,74379,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,17,74744,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,17,75239,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,30,75879,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,76054,2024,Chevrolet,Silverado 2500,0,A,Gas,1
I,NEW,16,76054,2024,Chevrolet,Silverado 2500,0,A,Gas,1
I,NEW,15,76429,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,77359,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,25,79900,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,87949,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,30,88054,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,15,88889,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,20,90979,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,20,74814,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,75384,2024,Chevrolet,Silverado 2500,0,A,Gas,6
I,NEW,0,70224,2024,Chevrolet,Silverado 2500,0,A,Gas,2
I,NEW,10,104894,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,112574,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,112574,2024,Chevrolet,Silverado 2500,0,A,Diesel,6
I,NEW,15,112980,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,15,114804,2024,Chevrolet,Silverado 2500,0,A,Diesel,8
I,NEW,39,115194,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,3400,121449,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,31,125980,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
I,NEW,5,103870,2024,Chevrolet,Silverado 2500,0,A,Diesel,3
I,NEW,10,104324,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
I,NEW,15,106731,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,0,107615,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,15,108467,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
I,NEW,15,108999,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,0,116719,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,83099,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,83099,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,10,86914,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,3,95364,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,95364,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,30,100622,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,USED,40409,65701,2024,Chevrolet,Silverado 2500,0,A,Gas,5
F,USED,40409,65701,2024,Chevrolet,Silverado 2500,0,A,Gas,5
I,NEW,15,83099,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,83099,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,85144,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,85204,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,89439,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,95364,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,95364,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,99774,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,100834,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,101374,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,5,122980,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,USED,7060,76540,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,USED,7060,79980,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,451,79980,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,USED,8000,79980,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,4696,79980,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,30,88921,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,30,90171,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,30,91021,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,0,76059,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,5,94128,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
I,NEW,15,109484,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,109484,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,109979,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,3,110519,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,15,110544,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,111244,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,15,102461,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,16,107759,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,109979,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,3,109994,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,110429,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,5,110489,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,17,112014,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,3,112089,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,15,73236,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,75654,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,76779,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,76779,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,87839,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,71954,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,63999,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,68549,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,71174,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,71174,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,12,111929,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,3,113503,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,5,114264,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,124264,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,334,124489,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,321,124489,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,14,124949,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,315,124984,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,3,126019,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,127579,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,USED,19235,0,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,USED,7453,72680,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,15,73399,2024,Chevrolet,Silverado 2500,0,A,Gas,3
F,NEW,15,74379,2024,Chevrolet,Silverado 2500,0,A,Gas,2
F,NEW,25,75549,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,30,75879,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,8,71832,2024,Chevrolet,Silverado 2500,0,A,Gas,4
F,NEW,15,73679,2024,Chevrolet,Silverado 2500,0,A,Gas,3
F,NEW,15,74203,2024,Chevrolet,Silverado 2500,0,A,Gas,5
F,NEW,15,75354,2024,Chevrolet,Silverado 2500,0,A,Gas,3
F,NEW,30,82129,2024,Chevrolet,Silverado 2500,0,A,Diesel,7
F,NEW,30,88032,2024,Chevrolet,Silverado 2500,0,A,Diesel,5
F,NEW,15,105114,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,15,108999,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,3,116719,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,17,107034,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,39,115194,2024,Chevrolet,Silverado 2500,0,A,Diesel,10
F,USED,16014,76680,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,15,83379,2024,Chevrolet,Silverado 2500,0,A,Gas,5
F,NEW,15,85144,2024,Chevrolet,Silverado 2500,0,A,Gas,3
F,NEW,30,100622,2024,Chevrolet,Silverado 2500,0,A,Diesel,3
F,NEW,15,100834,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,USED,5476,101241,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,4140,101241,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,107674,2024,Chevrolet,Silverado 2500,0,A,Diesel,5
F,NEW,5,122980,2024,Chevrolet,Silverado 2500,0,A,Diesel,5
F,USED,8000,79980,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,4696,79980,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,451,79980,2024,Chevrolet,Silverado 2500,0,A,Diesel,3
F,NEW,5,110489,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,15,96604,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,2606,111454,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,116144,2024,Chevrolet,Silverado 2500,0,A,Diesel,6
F,NEW,15,116844,2024,Chevrolet,Silverado 2500,0,A,Diesel,6
F,NEW,15,68549,2024,Chevrolet,Silverado 2500,0,A,Gas,5
F,NEW,15,71174,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,15,71174,2024,Chevrolet,Silverado 2500,0,A,Gas,3
F,NEW,12,111929,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,5,112642,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,14,124949,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,15,68294,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,5,71980,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,66,73399,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,15,74644,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,15,74644,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,16,74644,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,16,75354,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,15,76524,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,15,88889,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,20,74814,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,15,112980,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,3400,120749,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,129923,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,15,85204,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,15,95364,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,3,95364,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,95364,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,95364,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,5,77190,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,18,77861,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,15,83379,2024,Chevrolet,Silverado 2500,0,A,Gas,2
F,NEW,15,83379,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,15,83379,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,30,93861,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
F,NEW,15,94684,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,99774,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,30,88921,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,30,90171,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,30,91021,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,7500,76540,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,15,0,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,98264,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,17,99586,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,15,108784,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,15,108784,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,23,109279,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,0,109469,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,109484,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,30,109644,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
F,NEW,15,109844,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,12,109948,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,17,109979,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
F,NEW,3,110223,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,110369,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,0,110404,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,15,110544,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,110644,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,14,111213,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,30,116447,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
F,NEW,15,124784,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
F,NEW,15,125279,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,3,68980,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,3,74174,2024,Chevrolet,Silverado 2500,0,A,Gas,2
F,NEW,3,74174,2024,Chevrolet,Silverado 2500,0,A,Gas,2
F,NEW,6,74534,2024,Chevrolet,Silverado 2500,0,A,Gas,2
F,NEW,5,74907,2024,Chevrolet,Silverado 2500,0,A,Gas,2
F,NEW,12,74907,2024,Chevrolet,Silverado 2500,0,A,Gas,2
F,NEW,15,75654,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,15,77482,2024,Chevrolet,Silverado 2500,0,A,Gas,2
F,NEW,11,87492,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
F,NEW,3,87492,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
F,NEW,3,87492,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
F,NEW,3,87492,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
F,NEW,5,87492,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
F,USED,3386,59400,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,15,73089,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,15,73089,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,15,73089,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,USED,13057,99980,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,991,113694,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,116749,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,117244,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,0,124774,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,3,124774,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,0,125269,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,3,125864,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,15,126919,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,15,126919,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,126919,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,127414,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,15,127579,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,USED,10347,81888,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,5,87619,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,11,93399,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,4,0,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,21,105995,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,0,0,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,13,89995,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,12,92829,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,28,116214,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,14,69978,2024,Chevrolet,Silverado 2500,0,A,Gas,2
F,NEW,10,82063,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
F,NEW,18,96843,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
F,NEW,14,103408,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,12,110159,2024,Chevrolet,Silverado 2500,0,A,Diesel,3
F,NEW,135,112149,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,14,114193,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
I,NEW,17,72538,2024,Chevrolet,Silverado 2500,0,A,Gas,2
I,NEW,14,70653,2024,Chevrolet,Silverado 2500,0,A,Gas,1
I,NEW,15,70653,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,USED,7453,72680,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,USED,16014,76680,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,USED,3386,59400,2024,Chevrolet,Silverado 2500,0,A,Gas,1
I,USED,13057,99980,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,39,115194,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,28,132980,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
I,NEW,5,122980,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,USED,3386,59400,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,NEW,8,71832,2024,Chevrolet,Silverado 2500,0,A,Gas,4
F,NEW,15,73399,2024,Chevrolet,Silverado 2500,0,A,Gas,3
F,NEW,15,74203,2024,Chevrolet,Silverado 2500,0,A,Gas,5
F,NEW,25,75549,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,30,75879,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,30,82129,2024,Chevrolet,Silverado 2500,0,A,Diesel,7
F,NEW,30,88032,2024,Chevrolet,Silverado 2500,0,A,Diesel,5
F,USED,7453,72680,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,15,73679,2024,Chevrolet,Silverado 2500,0,A,Gas,3
F,NEW,15,74379,2024,Chevrolet,Silverado 2500,0,A,Gas,2
F,NEW,15,75354,2024,Chevrolet,Silverado 2500,0,A,Gas,3
F,NEW,15,105114,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,17,107034,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,15,108999,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,39,115194,2024,Chevrolet,Silverado 2500,0,A,Diesel,10
F,NEW,3,116719,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,USED,16014,76680,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,15,83379,2024,Chevrolet,Silverado 2500,0,A,Gas,5
F,NEW,15,100834,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,USED,5476,101241,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,15,107674,2024,Chevrolet,Silverado 2500,0,A,Diesel,5
F,NEW,15,85144,2024,Chevrolet,Silverado 2500,0,A,Gas,3
F,NEW,15,90292,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,30,100622,2024,Chevrolet,Silverado 2500,0,A,Diesel,3
F,NEW,4140,101241,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,5,122980,2024,Chevrolet,Silverado 2500,0,A,Diesel,5
F,USED,8000,79980,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,4696,79980,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,451,79980,2024,Chevrolet,Silverado 2500,0,A,Diesel,3
F,NEW,15,96604,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,5,110489,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,2606,111454,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,15,116144,2024,Chevrolet,Silverado 2500,0,A,Diesel,6
F,NEW,15,116844,2024,Chevrolet,Silverado 2500,0,A,Diesel,6
F,NEW,15,68549,2024,Chevrolet,Silverado 2500,0,A,Gas,5
F,NEW,15,71174,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,15,71174,2024,Chevrolet,Silverado 2500,0,A,Gas,3
F,NEW,12,111929,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,5,112642,2024,Chevrolet,Silverado 2500,0,A,Diesel,2
F,NEW,14,124949,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,68294,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,15,129923,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,5,77190,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,18,77861,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,7500,76540,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,108784,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,15,108784,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,17,111314,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,USED,3386,59400,2024,Chevrolet,Silverado 2500,0,A,Gas,1
I,USED,13057,99980,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,514,113694,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
I,NEW,24,86254,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,6,113189,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,5,113789,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
I,NEW,0,77979,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,5,87723,2024,Chevrolet,Silverado 2500,0,A,Diesel,5
F,NEW,0,79328,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,0,84913,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,16,104509,2024,Chevrolet,Silverado 2500,0,A,Diesel,5
F,NEW,0,105011,2024,Chevrolet,Silverado 2500,0,A,Diesel,3
F,NEW,0,105917,2024,Chevrolet,Silverado 2500,0,A,Diesel,4
F,NEW,13,107326,2024,Chevrolet,Silverado 2500,0,A,Diesel,5
F,NEW,5,94654,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,0,76764,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,0,79209,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,0,79209,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,0,79209,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,0,79209,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,0,79209,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,0,77979,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,0,77979,2024,Chevrolet,Silverado 2500,0,A,Gas,0
F,NEW,15,105799,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,USED,24491,71999,2024,Chevrolet,Silverado 2500,0,A,Gas,1
F,USED,10343,81888,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,5,87619,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,40,92931,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,11,93399,2024,Chevrolet,Silverado 2500,0,A,Diesel,1
F,NEW,21,115074,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,4,0,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,2,100554,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,0,0,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,13,92979,2024,Chevrolet,Silverado 2500,0,A,Diesel,0
F,NEW,45,82179,2024,Chevrolet,Silverado 2500,0,A,Gas,0
I,NEW,6,105114,2024,Chevrolet,Silverado 3500,0,A,Diesel,4
I,NEW,6,83234,2024,Chevrolet,Silverado 3500,0,A,Diesel,0
I,NEW,0,116779,2024,Chevrolet,Silverado 3500,0,A,Diesel,0
