dealer_type,stock_type,mileage,price,model_year,make,model,certified,transmission_from_vin,fuel_type_from_vin,number_price_changes
I,USED,49353,24344,2021,Mazda,CX-5,0,A,Gas,0
I,USED,55526,24344,2021,Mazda,CX-5,0,A,Gas,1
I,USED,38000,26588,2021,Mazda,CX-5,0,A,Gas,1
I,USED,42296,29267,2021,Mazda,CX-5,0,A,Gas,0
I,USED,35496,30998,2021,Mazda,CX-5,0,A,Gas,0
I,USED,62000,27888,2021,Mazda,CX-5,0,A,Gas,1
I,USED,73648,28495,2021,Mazda,CX-5,0,A,Gas,2
I,USED,87110,31185,2021,Mazda,CX-5,0,A,Gas,7
I,USED,54594,32282,2021,Mazda,CX-5,0,A,Gas,7
I,USED,40000,34888,2021,Mazda,CX-5,0,A,Gas,1
F,USED,101247,24499,2021,Mazda,CX-5,0,A,Gas,0
F,USED,85459,24899,2021,Mazda,CX-5,0,A,Gas,0
F,USED,80819,24899,2021,Mazda,CX-5,0,A,Gas,0
F,USED,76754,25208,2021,Mazda,CX-5,0,A,Gas,1
F,USED,85347,25770,2021,Mazda,CX-5,0,A,Gas,0
F,USED,68981,25844,2021,Mazda,CX-5,0,A,Gas,0
F,USED,62022,26667,2021,Mazda,CX-5,0,A,Gas,3
F,USED,78078,26794,2021,Mazda,CX-5,0,A,Gas,2
F,USED,0,29088,2021,Mazda,CX-5,0,A,Gas,1
F,USED,87432,29213,2021,Mazda,CX-5,0,A,Gas,2
F,USED,87380,29688,2021,Mazda,CX-5,0,A,Gas,1
F,USED,66621,29999,2021,Mazda,CX-5,0,A,Gas,1
I,USED,98401,30999,2021,Mazda,CX-5,0,A,Gas,1
F,USED,108000,23844,2021,Mazda,CX-5,0,A,Gas,0
F,USED,96855,24344,2021,Mazda,CX-5,0,A,Gas,0
F,USED,91245,24844,2021,Mazda,CX-5,0,A,Gas,0
F,USED,106375,26256,2021,Mazda,CX-5,0,A,Gas,0
F,USED,102084,27399,2021,Mazda,CX-5,0,A,Gas,1
F,USED,57365,27844,2021,Mazda,CX-5,0,A,Gas,0
F,USED,89738,28399,2021,Mazda,CX-5,0,A,Gas,1
F,USED,87477,28899,2021,Mazda,CX-5,0,A,Gas,1
F,USED,76969,29981,2021,Mazda,CX-5,0,A,Gas,0
F,USED,48096,30977,2021,Mazda,CX-5,0,A,Gas,1
F,USED,88921,34004,2021,Mazda,CX-5,0,A,Gas,1
F,USED,55957,35498,2021,Mazda,CX-5,0,A,Gas,1
F,USED,87110,31183,2021,Mazda,CX-5,0,A,Gas,1
F,USED,55572,30473,2021,Mazda,CX-5,0,A,Gas,2
F,USED,98388,27997,2021,Mazda,CX-5,0,A,Gas,1
I,USED,33599,32000,2021,Mazda,CX-5,0,A,Gas,0
I,USED,85060,31890,2021,Mazda,CX-5,0,A,Gas,1
F,USED,98388,27997,2021,Mazda,CX-5,0,A,Gas,1
I,USED,49065,33986,2021,Mazda,CX-5,0,A,Gas,0
F,USED,53988,32995,2021,Mazda,CX-5,0,A,Gas,17
F,USED,53988,32995,2021,Mazda,CX-5,0,A,Gas,18
F,USED,64825,33995,2021,Mazda,CX-5,0,A,Gas,0
F,USED,64825,33995,2021,Mazda,CX-5,0,A,Gas,0
F,USED,29501,34995,2021,Mazda,CX-5,0,A,Gas,0
F,USED,29501,34995,2021,Mazda,CX-5,0,A,Gas,0
F,USED,39932,35995,2021,Mazda,CX-5,0,A,Gas,0
F,USED,53888,37500,2021,Mazda,CX-5,0,A,Gas,0
I,USED,33599,32000,2021,Mazda,CX-5,0,A,Gas,0
I,USED,53871,26888,2021,Mazda,CX-5,0,A,Gas,1
I,USED,64986,29688,2021,Mazda,CX-5,0,A,Gas,7
I,USED,41491,35811,2021,Mazda,CX-5,0,A,Gas,0
I,USED,44934,26995,2021,Mazda,CX-5,0,A,Gas,0
I,USED,41291,34995,2021,Mazda,CX-5,0,A,Gas,0
F,USED,98388,29997,2021,Mazda,CX-5,0,A,Gas,11
F,USED,73316,27935,2021,Mazda,CX-5,0,A,Gas,11
F,USED,52646,31497,2021,Mazda,CX-5,0,A,Gas,3
F,USED,35868,29497,2021,Mazda,CX-5,0,A,Gas,1
F,USED,111249,25710,2021,Mazda,CX-5,0,A,Gas,5
F,USED,96653,28995,2021,Mazda,CX-5,1,A,Gas,2
F,USED,58735,29998,2021,Mazda,CX-5,0,A,Gas,27
F,USED,70038,32996,2021,Mazda,CX-5,0,A,Gas,2
F,USED,72325,31999,2021,Mazda,CX-5,0,A,Gas,1
F,USED,66732,34600,2021,Mazda,CX-5,0,A,Gas,84
I,USED,86303,28999,2021,Mazda,CX-5,0,A,Gas,3
I,USED,46198,34999,2021,Mazda,CX-5,0,A,Gas,9
I,USED,32512,36999,2021,Mazda,CX-5,0,A,Gas,1
I,USED,31424,35999,2021,Mazda,CX-5,0,A,Gas,5
F,USED,53928,26788,2021,Mazda,CX-5,0,A,Gas,6
F,USED,51273,32988,2021,Mazda,CX-5,0,A,Gas,0
I,USED,98391,29995,2021,Mazda,CX-5,0,A,Gas,0
F,USED,46976,30497,2021,Mazda,CX-5,0,A,Gas,14
F,USED,47833,31497,2021,Mazda,CX-5,0,A,Gas,1
F,USED,60564,29907,2021,Mazda,CX-5,0,A,Gas,0
F,USED,31424,35999,2021,Mazda,CX-5,0,A,Gas,5
I,USED,86303,28999,2021,Mazda,CX-5,0,A,Gas,4
I,USED,46198,34999,2021,Mazda,CX-5,0,A,Gas,9
I,USED,32512,36999,2021,Mazda,CX-5,0,A,Gas,1
I,USED,31424,35999,2021,Mazda,CX-5,0,A,Gas,2
I,USED,86303,28999,2021,Mazda,CX-5,0,A,Gas,3
I,USED,46198,34999,2021,Mazda,CX-5,0,A,Gas,8
I,USED,32512,36999,2021,Mazda,CX-5,0,A,Gas,1
I,USED,72797,109,2021,Mazda,CX-5,0,A,Gas,1
I,USED,31424,35999,2021,Mazda,CX-5,0,A,Gas,5
I,USED,78446,29990,2021,Mazda,CX-5,0,A,Gas,0
I,USED,32236,31788,2021,Mazda,CX-5,0,A,Gas,1
I,USED,85018,26995,2021,Mazda,CX-5,0,A,Gas,0
I,USED,98391,29995,2021,Mazda,CX-5,0,A,Gas,0
F,USED,42336,32988,2021,Mazda,CX-5,0,A,Gas,3
I,USED,90708,28975,2021,Mazda,CX-5,0,A,Gas,0
I,USED,96412,30665,2021,Mazda,CX-5,0,A,Gas,2
I,USED,57430,32995,2021,Mazda,CX-5,0,A,Gas,1
F,USED,89491,29700,2021,Mazda,CX-5,0,A,Gas,1
F,USED,48893,31995,2021,Mazda,CX-5,0,A,Gas,1
F,USED,27754,31995,2021,Mazda,CX-5,0,A,Gas,3
F,USED,83524,31695,2021,Mazda,CX-5,0,A,Gas,2
F,USED,56202,32995,2021,Mazda,CX-5,0,A,Gas,3
F,USED,64722,34985,2021,Mazda,CX-5,0,A,Gas,2
F,USED,43416,30999,2021,Mazda,CX-5,0,A,Gas,2
F,USED,35707,33907,2021,Mazda,CX-5,0,A,Gas,2
F,USED,106753,26422,2021,Mazda,CX-5,0,A,Gas,7
I,USED,98391,29995,2021,Mazda,CX-5,0,A,Gas,0
I,USED,71428,29888,2021,Mazda,CX-5,0,A,Gas,0
I,USED,86303,28999,2021,Mazda,CX-5,0,A,Gas,3
I,USED,46198,34999,2021,Mazda,CX-5,0,A,Gas,8
I,USED,32512,36999,2021,Mazda,CX-5,0,A,Gas,1
I,USED,31424,35999,2021,Mazda,CX-5,0,A,Gas,5
F,USED,86303,28999,2021,Mazda,CX-5,0,A,Gas,4
F,USED,78445,29990,2021,Mazda,CX-5,0,A,Gas,2
F,USED,78247,30822,2021,Mazda,CX-5,0,A,Gas,0
F,USED,46198,34999,2021,Mazda,CX-5,0,A,Gas,9
F,USED,32512,36999,2021,Mazda,CX-5,0,A,Gas,1
F,USED,32235,31788,2021,Mazda,CX-5,0,A,Gas,3
I,USED,98073,34995,2021,Mazda,CX-9,0,A,Gas,0
I,USED,57123,38659,2021,Mazda,CX-9,0,A,Gas,19
I,USED,86130,27988,2021,Mazda,CX-9,0,A,Gas,9
I,USED,84865,29806,2021,Mazda,CX-9,0,A,Gas,8
I,USED,95195,29885,2021,Mazda,CX-9,0,A,Gas,4
I,USED,93348,30495,2021,Mazda,CX-9,0,A,Gas,2
I,USED,89357,30757,2021,Mazda,CX-9,0,A,Gas,8
I,USED,73408,31399,2021,Mazda,CX-9,0,A,Gas,8
I,USED,76565,31501,2021,Mazda,CX-9,0,A,Gas,2
I,USED,89123,34857,2021,Mazda,CX-9,0,A,Gas,7
I,USED,85435,34886,2021,Mazda,CX-9,0,A,Gas,5
I,USED,95272,35093,2021,Mazda,CX-9,0,A,Gas,1
I,USED,63006,38265,2021,Mazda,CX-9,0,A,Gas,6
I,USED,61014,36995,2021,Mazda,CX-9,0,A,Gas,0
I,USED,78267,37597,2021,Mazda,CX-9,0,A,Gas,6
F,USED,89357,30631,2021,Mazda,CX-9,0,A,Gas,2
F,USED,89123,32624,2021,Mazda,CX-9,0,A,Gas,1
I,USED,70610,34999,2021,Mazda,CX-9,0,A,Gas,1
F,USED,63182,37025,2021,Mazda,CX-9,0,A,Gas,1
F,USED,71727,32495,2021,Mazda,CX-9,0,A,Gas,1
F,USED,70951,34700,2021,Mazda,CX-9,0,A,Gas,1
F,USED,81411,34799,2021,Mazda,CX-9,0,A,Gas,1
F,USED,51292,34998,2021,Mazda,CX-9,0,A,Gas,0
F,USED,64000,35791,2021,Mazda,CX-9,0,A,Gas,0
F,USED,89399,36995,2021,Mazda,CX-9,0,A,Gas,0
F,USED,56411,36988,2021,Mazda,CX-9,0,A,Gas,0
F,USED,95272,35093,2021,Mazda,CX-9,0,A,Gas,9
F,USED,65019,41995,2021,Mazda,CX-9,0,A,Gas,0
F,USED,65019,41995,2021,Mazda,CX-9,0,A,Gas,0
F,USED,54443,40500,2021,Mazda,CX-9,0,A,Gas,0
F,USED,54443,40500,2021,Mazda,CX-9,0,A,Gas,0
F,USED,41250,40995,2021,Mazda,CX-9,0,A,Gas,0
F,USED,41250,40995,2021,Mazda,CX-9,0,A,Gas,0
F,USED,48778,41995,2021,Mazda,CX-9,0,A,Gas,0
F,USED,79581,33900,2021,Mazda,CX-9,0,A,Gas,0
F,USED,70296,31497,2021,Mazda,CX-9,0,A,Gas,7
F,USED,41233,36711,2021,Mazda,CX-9,0,A,Gas,0
I,USED,41524,127,2021,Mazda,CX-9,0,A,Gas,4
I,USED,84023,34999,2021,Mazda,CX-9,0,A,Gas,6
I,USED,80635,38999,2021,Mazda,CX-9,0,A,Gas,22
I,USED,57658,38788,2021,Mazda,CX-9,0,A,Gas,0
I,USED,84023,34999,2021,Mazda,CX-9,0,A,Gas,6
I,USED,80635,38999,2021,Mazda,CX-9,0,A,Gas,13
F,USED,41524,127,2021,Mazda,CX-9,0,A,Gas,4
I,USED,41524,127,2021,Mazda,CX-9,0,A,Gas,4
I,USED,84023,34999,2021,Mazda,CX-9,0,A,Gas,6
I,USED,80635,38999,2021,Mazda,CX-9,0,A,Gas,22
I,USED,88875,41999,2021,Mazda,CX-9,0,A,Gas,1
I,USED,76394,34995,2021,Mazda,CX-9,0,A,Gas,0
I,USED,54850,39888,2021,Mazda,CX-9,0,A,Gas,2
F,USED,92740,36995,2021,Mazda,CX-9,0,A,Gas,2
I,USED,46881,36500,2021,Mazda,CX-9,0,A,Gas,3
F,USED,89122,35466,2021,Mazda,CX-9,0,A,Gas,18
F,USED,91530,27497,2021,Mazda,CX-9,0,A,Gas,14
F,USED,91530,29997,2021,Mazda,CX-9,0,A,Gas,15
I,USED,98073,34995,2021,Mazda,CX-9,0,A,Gas,0
I,USED,96455,35995,2021,Mazda,CX-9,0,A,Gas,0
I,USED,41524,127,2021,Mazda,CX-9,0,A,Gas,4
I,USED,84023,34999,2021,Mazda,CX-9,0,A,Gas,6
I,USED,80635,38999,2021,Mazda,CX-9,0,A,Gas,22
F,USED,84023,34999,2021,Mazda,CX-9,0,A,Gas,6
F,USED,80635,38999,2021,Mazda,CX-9,0,A,Gas,22
F,USED,27000,30497,2021,Mazda,MX5,0,A,Gas,8
F,USED,27000,30497,2021,Mazda,MX5,0,A,Gas,19
F,USED,17531,36995,2021,Mazda,MX5,0,M,Gas,0
F,USED,17531,36995,2021,Mazda,MX5,0,A,Gas,1
F,USED,52123,27222,2021,Mazda,MX5,0,A,Gas,35
I,USED,9661,35844,2021,Mazda,MX5 RF,0,M,Gas,0
I,USED,27744,32995,2021,Mazda,MX5 RF,0,A,Gas,4
I,USED,17269,32900,2021,Mazda,MX5 RF,0,A,Gas,0
F,USED,33219,25888,2021,Mazda,Mazda3,0,M,Gas,25
I,USED,90720,24987,2021,Mazda,Mazda3,0,A,Gas,14
F,USED,88355,24988,2021,Mazda,Mazda3,0,A,Gas,17
F,USED,82697,24988,2021,Mazda,Mazda3,0,A,Gas,14
F,USED,86046,27900,2021,Mazda,Mazda3,0,A,Gas,2
F,USED,51472,25900,2021,Mazda,Mazda3,0,M,Gas,0
I,USED,105801,25888,2021,Mazda,Mazda3,0,A,Gas,0
I,USED,63351,23499,2021,Mazda,Mazda3,0,M,Gas,4
I,USED,45633,27614,2021,Mazda,Mazda3,0,A,Gas,3
I,USED,16600,22844,2021,Mazda,Mazda3,0,A,Gas,0
I,USED,84989,27999,2021,Mazda,Mazda3,0,A,Gas,10
I,USED,72935,28887,2021,Mazda,Mazda3,0,A,Gas,11
I,USED,80903,25110,2021,Mazda,Mazda3,0,A,Gas,5
I,USED,82635,25399,2021,Mazda,Mazda3,0,A,Gas,8
I,USED,10360,24253,2021,Mazda,Mazda3,0,A,Gas,3
I,USED,54844,24351,2021,Mazda,Mazda3,0,M,Gas,4
I,USED,66697,25537,2021,Mazda,Mazda3,0,A,Gas,7
I,USED,41702,23844,2021,Mazda,Mazda3,0,A,Gas,0
I,USED,47679,24544,2021,Mazda,Mazda3,0,A,Gas,0
I,USED,65438,25262,2021,Mazda,Mazda3,0,M,Gas,5
I,USED,47929,25995,2021,Mazda,Mazda3,0,M,Gas,0
I,USED,60523,25844,2021,Mazda,Mazda3,0,A,Gas,0
I,USED,62134,24969,2021,Mazda,Mazda3,0,A,Gas,1
I,USED,73984,27530,2021,Mazda,Mazda3,0,A,Gas,1
I,USED,98000,23344,2021,Mazda,Mazda3,0,A,Gas,0
I,USED,15792,29844,2021,Mazda,Mazda3,0,A,Gas,0
I,USED,29548,27344,2021,Mazda,Mazda3,0,A,Gas,0
I,USED,56604,29022,2021,Mazda,Mazda3,0,A,Gas,3
I,USED,21357,29889,2021,Mazda,Mazda3,0,A,Gas,2
I,USED,41950,27844,2021,Mazda,Mazda3,0,A,Gas,0
I,USED,33953,21275,2021,Mazda,Mazda3,0,M,Gas,2
I,USED,50000,21988,2021,Mazda,Mazda3,0,M,Gas,0
I,USED,37048,22128,2021,Mazda,Mazda3,0,M,Gas,7
F,USED,63351,22669,2021,Mazda,Mazda3,0,M,Gas,1
F,USED,82635,25399,2021,Mazda,Mazda3,0,A,Gas,0
I,USED,84990,27989,2021,Mazda,Mazda3,0,A,Gas,2
F,USED,72935,28787,2021,Mazda,Mazda3,0,A,Gas,1
F,USED,22697,31456,2021,Mazda,Mazda3,0,A,Gas,1
F,USED,25026,26849,2021,Mazda,Mazda3,0,A,Gas,0
F,USED,10361,23893,2021,Mazda,Mazda3,0,A,Gas,1
F,USED,40574,23295,2021,Mazda,Mazda3,0,A,Gas,1
F,USED,54844,23372,2021,Mazda,Mazda3,0,A,Gas,2
F,USED,65438,24393,2021,Mazda,Mazda3,0,A,Gas,2
F,USED,56982,26618,2021,Mazda,Mazda3,0,A,Gas,0
F,USED,73984,27530,2021,Mazda,Mazda3,0,A,Gas,0
F,USED,29788,27344,2021,Mazda,Mazda3,0,A,Gas,0
F,USED,33953,21275,2021,Mazda,Mazda3,0,M,Gas,0
F,USED,51180,28995,2021,Mazda,Mazda3,0,A,Gas,0
F,USED,35501,29995,2021,Mazda,Mazda3,0,A,Gas,0
F,USED,45945,33995,2021,Mazda,Mazda3,0,A,Gas,0
F,USED,45945,33995,2021,Mazda,Mazda3,0,A,Gas,0
F,USED,45450,29995,2021,Mazda,Mazda3,0,A,Gas,0
F,USED,60007,29995,2021,Mazda,Mazda3,0,A,Gas,0
F,USED,60007,29995,2021,Mazda,Mazda3,0,A,Gas,0
F,USED,45450,29995,2021,Mazda,Mazda3,0,A,Gas,0
F,USED,33555,31995,2021,Mazda,Mazda3,0,A,Gas,0
I,USED,96969,22995,2021,Mazda,Mazda3,0,A,Gas,2
I,USED,88335,24680,2021,Mazda,Mazda3,0,A,Gas,1
I,USED,87194,20988,2021,Mazda,Mazda3,0,A,Gas,3
I,USED,66885,26900,2021,Mazda,Mazda3,0,A,Gas,2
I,USED,6400,29996,2021,Mazda,Mazda3,0,A,Gas,1
I,USED,16643,31995,2021,Mazda,Mazda3,0,A,Gas,0
F,USED,86904,78,2021,Mazda,Mazda3,0,A,Gas,2
F,USED,47690,28911,2021,Mazda,Mazda3,0,A,Gas,28
F,USED,81632,25994,2021,Mazda,Mazda3,0,A,Gas,31
F,USED,21232,28700,2021,Mazda,Mazda3,0,M,Gas,0
I,USED,82697,24988,2021,Mazda,Mazda3,0,A,Gas,15
I,USED,86904,78,2021,Mazda,Mazda3,0,A,Gas,6
I,USED,88355,24988,2021,Mazda,Mazda3,0,A,Gas,22
I,USED,87712,29988,2021,Mazda,Mazda3,0,A,Gas,36
F,USED,88335,24680,2021,Mazda,Mazda3,0,A,Gas,3
I,USED,87712,29988,2021,Mazda,Mazda3,0,A,Gas,4
I,USED,88355,24988,2021,Mazda,Mazda3,0,A,Gas,14
I,USED,86904,78,2021,Mazda,Mazda3,0,A,Gas,2
I,USED,82697,24988,2021,Mazda,Mazda3,0,A,Gas,12
I,USED,87712,29988,2021,Mazda,Mazda3,0,A,Gas,23
I,USED,78526,24990,2021,Mazda,Mazda3,0,A,Gas,2
F,USED,88335,24680,2021,Mazda,Mazda3,0,A,Gas,3
I,USED,41935,31795,2021,Mazda,Mazda3,0,A,Gas,1
F,USED,14145,26500,2021,Mazda,Mazda3,0,A,Gas,0
F,USED,65748,24888,2021,Mazda,Mazda3,0,A,Gas,8
F,USED,40691,25888,2021,Mazda,Mazda3,0,A,Gas,1
F,USED,88335,24680,2021,Mazda,Mazda3,0,A,Gas,3
I,USED,36860,29978,2021,Mazda,Mazda3,0,A,Gas,0
I,USED,105801,25888,2021,Mazda,Mazda3,0,A,Gas,0
I,USED,88355,24988,2021,Mazda,Mazda3,0,A,Gas,22
I,USED,86904,78,2021,Mazda,Mazda3,0,A,Gas,6
I,USED,82697,24988,2021,Mazda,Mazda3,0,A,Gas,15
I,USED,87712,29988,2021,Mazda,Mazda3,0,A,Gas,36
F,USED,88355,91,2021,Mazda,Mazda3,0,A,Gas,9
F,USED,86904,78,2021,Mazda,Mazda3,0,A,Gas,6
F,USED,78526,27490,2021,Mazda,Mazda3,0,A,Gas,1
F,USED,87712,29988,2021,Mazda,Mazda3,0,A,Gas,36
I,USED,78439,29725,2021,Mazda,Mazda6,0,A,Gas,1
I,USED,93180,29995,2021,Mazda,Mazda6,0,A,Gas,0
I,USED,92182,20999,2021,Mazda,Mazda6,0,A,Gas,9
I,USED,89646,22188,2021,Mazda,Mazda6,0,A,Gas,0
I,USED,82922,22937,2021,Mazda,Mazda6,0,A,Gas,9
I,USED,88082,22995,2021,Mazda,Mazda6,0,A,Gas,0
I,USED,91407,22995,2021,Mazda,Mazda6,0,A,Gas,0
I,USED,78635,23837,2021,Mazda,Mazda6,0,A,Gas,5
I,USED,87474,23946,2021,Mazda,Mazda6,0,A,Gas,1
I,USED,78091,24507,2021,Mazda,Mazda6,0,A,Gas,6
I,USED,81040,26495,2021,Mazda,Mazda6,0,A,Gas,9
F,USED,90596,21197,2021,Mazda,Mazda6,0,A,Gas,0
F,USED,81067,25995,2021,Mazda,Mazda6,0,A,Gas,2
F,USED,87942,25497,2021,Mazda,Mazda6,0,A,Gas,1
F,USED,87942,25497,2021,Mazda,Mazda6,0,A,Gas,1
I,USED,82965,27520,2021,Mazda,Mazda6,0,A,Gas,1
I,USED,90278,21298,2021,Mazda,Mazda6,0,A,Gas,10
F,USED,63900,25900,2021,Mazda,Mazda6,0,A,Gas,34
F,USED,94785,24997,2021,Mazda,Mazda6,0,A,Gas,0
I,USED,84020,23988,2021,Mazda,Mazda6,0,A,Gas,12
I,USED,90974,23999,2021,Mazda,Mazda6,0,A,Gas,9
I,USED,90974,23999,2021,Mazda,Mazda6,0,A,Gas,10
I,USED,84020,23988,2021,Mazda,Mazda6,0,A,Gas,9
I,USED,90974,23999,2021,Mazda,Mazda6,0,A,Gas,9
F,USED,78091,24507,2021,Mazda,Mazda6,0,A,Gas,6
F,USED,64047,24297,2021,Mazda,Mazda6,0,A,Gas,2
I,USED,78439,29725,2021,Mazda,Mazda6,0,A,Gas,0
I,USED,78439,29995,2021,Mazda,Mazda6,0,A,Gas,0
I,USED,84020,23988,2021,Mazda,Mazda6,0,A,Gas,12
I,USED,90974,23999,2021,Mazda,Mazda6,0,A,Gas,9
F,USED,84020,23988,2021,Mazda,Mazda6,0,A,Gas,12
F,USED,90974,23999,2021,Mazda,Mazda6,0,A,Gas,9
I,USED,72762,31900,2021,Mercedes-Benz,A-Class,0,A,Gas,3
I,USED,76600,33896,2021,Mercedes-Benz,A-Class,0,A,Gas,5
I,USED,80485,34898,2021,Mercedes-Benz,A-Class,0,A,Gas,6
F,USED,76600,33596,2021,Mercedes-Benz,A-Class,0,A,Gas,1
F,USED,80485,34498,2021,Mercedes-Benz,A-Class,0,A,Gas,1
F,USED,81241,29911,2021,Mercedes-Benz,A-Class,0,A,Gas,1
F,USED,79825,31988,2021,Mercedes-Benz,A-Class,0,A,Gas,6
F,USED,79825,31988,2021,Mercedes-Benz,A-Class,0,A,Gas,0
F,USED,72762,31900,2021,Mercedes-Benz,A-Class,0,A,Gas,3
F,USED,75123,29980,2021,Mercedes-Benz,A-Class,0,A,Gas,15
F,USED,11695,114900,2021,Mercedes-Benz,AMG GT,0,A,Gas,0
I,USED,11695,114900,2021,Mercedes-Benz,AMG GT,0,A,Gas,0
F,USED,52424,97990,2021,Mercedes-Benz,AMG GT,0,A,Gas,3
I,USED,13400,46995,2021,Mercedes-Benz,C-Class,0,A,Gas,2
I,USED,82667,34999,2021,Mercedes-Benz,C-Class,0,A,Gas,13
I,USED,76640,37414,2021,Mercedes-Benz,C-Class,0,A,Gas,2
I,USED,83252,37900,2021,Mercedes-Benz,C-Class,0,A,Gas,0
I,USED,80573,37900,2021,Mercedes-Benz,C-Class,0,A,Gas,0
I,USED,80718,37900,2021,Mercedes-Benz,C-Class,0,A,Gas,0
I,USED,55724,38093,2021,Mercedes-Benz,C-Class,0,A,Gas,4
I,USED,49000,56896,2021,Mercedes-Benz,C-Class,0,A,Gas,0
F,USED,82778,35972,2021,Mercedes-Benz,C-Class,0,A,Gas,1
F,USED,23888,40999,2021,Mercedes-Benz,C-Class,0,A,Gas,0
I,USED,26200,59900,2021,Mercedes-Benz,C-Class,0,A,Gas,5
F,USED,25381,44980,2021,Mercedes-Benz,C-Class,1,A,Gas,11
F,USED,63844,38997,2021,Mercedes-Benz,C-Class,0,A,Gas,2
F,USED,63844,38997,2021,Mercedes-Benz,C-Class,0,A,Gas,2
F,USED,79431,35987,2021,Mercedes-Benz,C-Class,0,A,Gas,0
F,USED,63844,40997,2021,Mercedes-Benz,C-Class,0,A,Gas,0
F,USED,84923,32907,2021,Mercedes-Benz,C-Class,0,A,Gas,10
I,USED,79431,35987,2021,Mercedes-Benz,C-Class,0,A,Gas,10
F,USED,76640,37414,2021,Mercedes-Benz,C-Class,0,A,Gas,14
F,USED,80573,37900,2021,Mercedes-Benz,C-Class,1,A,Gas,4
F,USED,83252,37900,2021,Mercedes-Benz,C-Class,1,A,Gas,5
F,USED,80718,37900,2021,Mercedes-Benz,C-Class,1,A,Gas,5
I,USED,62654,48595,2021,Mercedes-Benz,CLA-Class,0,A,Gas,2
F,USED,20243,43880,2021,Mercedes-Benz,CLA-Class,0,A,Gas,0
F,USED,27197,37900,2021,Mercedes-Benz,CLA-Class,0,A,Gas,7
F,USED,28796,41900,2021,Mercedes-Benz,CLA-Class,0,A,Gas,4
I,USED,36900,74900,2021,Mercedes-Benz,CLS-Class,0,A,Gas,3
I,USED,69475,56993,2021,Mercedes-Benz,E-Class,0,A,Gas,1
I,USED,69475,56993,2021,Mercedes-Benz,E-Class,0,A,Gas,12
I,USED,44204,62959,2021,Mercedes-Benz,E-Class,0,A,Gas,3
I,USED,44204,62959,2021,Mercedes-Benz,E-Class,0,A,Gas,4
I,USED,33850,62960,2021,Mercedes-Benz,E-Class,0,A,Gas,3
I,USED,33850,62960,2021,Mercedes-Benz,E-Class,0,A,Gas,4
I,USED,29139,75797,2021,Mercedes-Benz,E-Class,0,A,Gas,0
I,USED,29139,75797,2021,Mercedes-Benz,E-Class,0,A,Gas,3
F,USED,36501,117999,2021,Mercedes-Benz,E-Class,0,A,Gas,10
F,USED,59083,53880,2021,Mercedes-Benz,E-Class,1,A,Gas,0
F,USED,45869,76980,2021,Mercedes-Benz,E-Class,1,A,Gas,1
I,USED,33000,118995,2021,Mercedes-Benz,E-Class,0,A,Gas,2
F,USED,21556,129880,2021,Mercedes-Benz,E-Class,0,A,Gas,0
I,USED,18400,224900,2021,Mercedes-Benz,G-Class,0,A,Gas,0
I,USED,8500,239900,2021,Mercedes-Benz,G-Class,0,A,Gas,1
F,USED,40127,169880,2021,Mercedes-Benz,G-Class,1,A,Gas,0
F,USED,24150,174800,2021,Mercedes-Benz,G-Class,0,A,Gas,0
I,USED,24150,174800,2021,Mercedes-Benz,G-Class,0,A,Gas,0
I,USED,590,168900,2021,Mercedes-Benz,G-Class,0,A,Gas,0
I,USED,24150,174800,2021,Mercedes-Benz,G-Class,0,A,Gas,0
I,USED,24150,174800,2021,Mercedes-Benz,G-Class,0,A,Gas,0
I,USED,64645,37791,2021,Mercedes-Benz,GLA-Class,0,A,Gas,3
I,USED,47378,38320,2021,Mercedes-Benz,GLA-Class,0,A,Gas,2
I,USED,42929,38488,2021,Mercedes-Benz,GLA-Class,0,A,Gas,5
I,USED,83088,38495,2021,Mercedes-Benz,GLA-Class,0,A,Gas,0
I,USED,26509,38995,2021,Mercedes-Benz,GLA-Class,0,A,Gas,0
I,USED,33554,39406,2021,Mercedes-Benz,GLA-Class,0,A,Gas,2
I,USED,25083,39995,2021,Mercedes-Benz,GLA-Class,0,A,Gas,1
I,USED,35560,46996,2021,Mercedes-Benz,GLA-Class,0,A,Gas,0
I,USED,28896,59735,2021,Mercedes-Benz,GLA-Class,0,A,Gas,0
F,USED,64645,37152,2021,Mercedes-Benz,GLA-Class,0,A,Gas,2
F,USED,42929,38488,2021,Mercedes-Benz,GLA-Class,0,A,Gas,0
F,USED,51500,51495,2021,Mercedes-Benz,GLA-Class,0,A,Gas,2
F,USED,48120,43880,2021,Mercedes-Benz,GLA-Class,1,A,Gas,0
F,USED,38570,45880,2021,Mercedes-Benz,GLA-Class,1,A,Gas,0
F,USED,37831,46884,2021,Mercedes-Benz,GLA-Class,1,A,Gas,1
I,USED,65510,40781,2021,Mercedes-Benz,GLA-Class,0,A,Gas,0
F,USED,65510,40781,2021,Mercedes-Benz,GLA-Class,0,A,Gas,0
I,USED,126410,31059,2021,Mercedes-Benz,GLB-Class,0,A,Gas,3
I,USED,62258,36625,2021,Mercedes-Benz,GLB-Class,0,A,Gas,3
I,USED,64079,36837,2021,Mercedes-Benz,GLB-Class,0,A,Gas,5
I,USED,54000,38988,2021,Mercedes-Benz,GLB-Class,0,A,Gas,0
