vehicle_id,dealer_type,stock_type,mileage,price,model_year,make,model,certified,transmission_from_vin,fuel_type_from_vin,number_price_changes
4907,I,USED,139797,26500,2014,Ram,1500,0,A,Gas,1
4908,F,USED,188180,17447,2014,Ram,1500,0,A,Gas,0
4909,F,USED,170500,22888,2014,Ram,1500,0,A,Gas,0
4910,I,USED,182317,13900,2014,Ram,1500,0,A,Gas,0
4911,I,USED,193133,18980,2014,Ram,1500,0,A,Gas,1
4912,I,USED,77528,24995,2014,Ram,1500,0,A,Gas,4
4913,I,USED,105171,25900,2014,Ram,1500,0,A,Gas,1
4914,I,USED,125949,28500,2014,Ram,1500,0,A,Gas,3
4915,I,USED,189906,15988,2014,Ram,1500,0,A,Gas,2
4916,I,USED,158917,17596,2014,Ram,1500,0,A,Gas,0
4917,I,USED,154743,18595,2014,Ram,1500,0,A,Gas,0
4918,F,USED,187383,16900,2014,Ram,1500,0,A,Gas,0
4919,F,USED,70105,24999,2014,Ram,1500,0,A,Gas,0
4920,I,USED,136823,15995,2014,Ram,1500,0,A,Gas,0
4921,I,USED,157081,15700,2014,Ram,1500,0,A,Gas,1
4922,F,USED,188415,21999,2014,Ram,1500,0,A,Gas,0
4923,F,USED,50941,30999,2014,Ram,1500,0,A,Gas,2
4924,F,USED,169816,23988,2014,Ram,1500,0,A,Gas,4
4925,I,USED,50941,30999,2014,Ram,1500,0,A,Gas,2
4926,F,USED,125949,28500,2014,Ram,1500,0,A,Gas,7
4927,I,USED,50941,30999,2014,Ram,1500,0,A,Gas,2
4928,I,USED,168642,19998,2014,Ram,1500,0,A,Gas,2
4929,I,USED,170186,15999,2014,Ram,1500,0,A,Gas,0
4930,I,USED,184857,14999,2014,Ram,1500,0,A,Gas,1
4931,F,USED,188561,16900,2014,Ram,1500,0,A,Gas,25
4932,F,USED,125949,28500,2014,Ram,1500,0,A,Gas,7
4933,F,USED,72100,27999,2014,Ram,1500,0,A,Gas,2
4934,F,USED,108690,19507,2014,Ram,1500,0,A,Gas,2
4935,F,USED,125949,28500,2014,Ram,1500,0,A,Gas,7
4936,F,USED,156599,17900,2014,Ram,1500,0,A,Gas,0
4937,F,USED,171214,20397,2014,Ram,1500,0,A,Gas,10
4938,F,USED,191586,16480,2014,Ram,1500,0,A,Gas,12
4939,I,USED,150688,17995,2014,Ram,1500,0,A,Gas,0
4940,I,USED,50941,30999,2014,Ram,1500,0,A,Gas,2
4941,F,USED,137234,22488,2014,Ram,1500,0,A,Gas,11
4942,I,USED,175915,19899,2014,Ram,2500,0,A,Gas,1
4943,I,USED,175915,19899,2014,Ram,2500,0,A,Gas,1
4944,I,USED,130358,26900,2014,Ram,2500,0,A,Gas,1
4945,I,USED,121623,27999,2014,Ram,2500,0,A,Gas,0
4946,I,USED,156103,47399,2014,Ram,3500,0,A,Diesel,6
4947,F,USED,0,46980,2014,Ram,3500,0,A,Diesel,0
4948,F,USED,156103,47099,2014,Ram,3500,0,A,Diesel,1
4949,I,USED,197581,42677,2014,Ram,3500,0,A,Diesel,1
4950,I,USED,112329,38800,2014,Ram,3500,0,A,Gas,3
4951,I,USED,123207,59239,2014,Ram,3500,0,A,Diesel,0
4952,F,USED,112329,38800,2014,Ram,3500,0,A,Gas,3
4953,F,USED,112329,38800,2014,Ram,3500,0,A,Gas,3
4954,I,USED,172173,28999,2014,Ram,3500,0,A,Gas,12
4955,F,USED,189065,34999,2014,Ram,3500,0,A,Gas,0
4956,F,USED,112329,38800,2014,Ram,3500,0,A,Gas,3
4957,I,USED,115373,27888,2014,Ram,ProMaster,0,A,Gas,1
4958,I,USED,117521,32900,2014,Ram,ProMaster,0,A,Diesel,1
4959,I,USED,115373,27888,2014,Ram,ProMaster,0,A,Gas,0
4960,I,USED,115373,37888,2014,Ram,ProMaster,0,A,Gas,0
4961,F,USED,57867,8999,2014,Smart,Fortwo,0,M,Gas,0
4962,I,USED,84395,22950,2014,Subaru,Forester,0,A,Gas,0
4963,I,USED,160959,17888,2014,Subaru,Forester,0,A,Gas,0
4964,I,USED,132737,18888,2014,Subaru,Forester,0,A,Gas,0
4965,I,USED,165580,14000,2014,Subaru,Forester,0,A,Gas,0
4966,I,USED,160896,16900,2014,Subaru,Forester,0,A,Gas,1
4967,I,USED,92557,22950,2014,Subaru,Forester,0,A,Gas,3
4968,I,USED,84395,22950,2014,Subaru,Forester,0,M,Gas,3
4969,I,USED,145977,17999,2014,Subaru,Forester,0,A,Gas,1
4970,I,USED,112562,15000,2014,Subaru,Forester,0,A,Gas,1
4971,I,USED,142310,12495,2014,Subaru,Forester,0,M,Gas,0
4972,I,USED,112562,15000,2014,Subaru,Forester,0,A,Gas,0
4973,I,USED,181698,15777,2014,Subaru,Forester,0,A,Gas,2
4974,I,USED,152000,19900,2014,Subaru,Forester,0,A,Gas,1
4975,F,USED,152000,19900,2014,Subaru,Forester,0,A,Gas,1
4976,I,USED,128703,16900,2014,Subaru,Forester,0,A,Gas,2
4977,F,USED,165580,14000,2014,Subaru,Forester,0,A,Gas,0
4978,F,USED,152000,19900,2014,Subaru,Forester,0,A,Gas,1
4979,F,USED,152000,19900,2014,Subaru,Forester,0,A,Gas,1
4980,I,USED,160959,17888,2014,Subaru,Forester,0,A,Gas,0
4981,F,USED,128702,19900,2014,Subaru,Forester,0,A,Gas,2
4982,F,USED,122601,14995,2014,Subaru,Impreza,0,A,Gas,0
4983,I,USED,92244,25700,2014,Subaru,Impreza,0,M,Gas,3
4984,I,USED,165148,13999,2014,Subaru,Impreza,0,M,Gas,1
4985,I,USED,165148,13999,2014,Subaru,Impreza,0,M,Gas,1
4986,F,USED,165148,13999,2014,Subaru,Impreza,0,M,Gas,1
4987,I,USED,165148,13999,2014,Subaru,Impreza,0,A,Gas,1
4988,F,USED,102239,26980,2014,Subaru,Impreza,0,M,Gas,0
4989,I,USED,165148,13999,2014,Subaru,Impreza,0,M,Gas,1
4990,I,USED,157900,16995,2014,Subaru,Outback,0,M,Gas,0
4991,I,USED,146424,15888,2014,Subaru,Outback,0,A,Gas,0
4992,I,USED,123965,18889,2014,Subaru,Outback,0,M,Gas,2
4993,F,USED,125061,21778,2014,Subaru,Outback,0,A,Gas,1
4994,I,USED,186176,14000,2014,Subaru,Outback,0,M,Gas,0
4995,I,USED,160490,13900,2014,Subaru,Outback,0,A,Gas,0
4996,F,USED,176300,14998,2014,Subaru,Outback,0,A,Gas,0
4997,I,USED,125061,21778,2014,Subaru,Outback,0,A,Gas,3
4998,I,USED,146424,15888,2014,Subaru,Outback,0,A,Gas,0
4999,I,USED,196860,10499,2014,Subaru,XV Crosstrek,0,A,Gas,2
5000,I,USED,7872,17997,2014,Subaru,XV Crosstrek,0,A,Gas,2
5001,I,USED,139882,17999,2014,Subaru,XV Crosstrek,0,A,Gas,0
5002,F,USED,139882,17999,2014,Subaru,XV Crosstrek,0,A,Gas,0
5003,I,USED,142793,35995,2014,Toyota,4Runner,0,A,Gas,0
5004,I,USED,157148,35999,2014,Toyota,4Runner,0,A,Gas,7
5005,F,USED,157148,35999,2014,Toyota,4Runner,0,A,Gas,10
5006,I,USED,128808,19993,2014,Toyota,Camry,0,A,Gas,0
5007,F,USED,75883,21900,2014,Toyota,Camry,0,A,Hybrid,0
5008,I,USED,93133,21986,2014,Toyota,Camry,0,A,Gas,0
5009,F,USED,102853,21988,2014,Toyota,Camry,0,A,Gas,0
5010,I,USED,117750,17900,2014,Toyota,Camry,0,A,Gas,0
5011,I,USED,128690,17478,2014,Toyota,Camry,0,A,Gas,7
5012,I,USED,151011,13195,2014,Toyota,Corolla,0,M,Gas,1
5013,I,USED,120926,14240,2014,Toyota,Corolla,0,M,Gas,1
5014,I,USED,151011,13195,2014,Toyota,Corolla,0,A,Gas,0
5015,I,USED,175943,14495,2014,Toyota,Corolla,0,A,Gas,0
5016,I,USED,160311,14995,2014,Toyota,Corolla,0,A,Gas,1
5017,I,USED,36260,18995,2014,Toyota,Corolla,0,A,Gas,0
5018,I,USED,192698,19995,2014,Toyota,Highlander,0,A,Gas,0
5019,I,USED,176124,23968,2014,Toyota,Highlander,0,A,Gas,0
5020,F,USED,135000,24995,2014,Toyota,Highlander,0,A,Gas,0
5021,I,USED,197644,21986,2014,Toyota,Highlander,0,A,Gas,0
5022,I,USED,106647,12850,2014,Toyota,Matrix,0,M,Gas,0
5023,I,USED,130000,16900,2014,Toyota,Prius V,0,A,Hybrid,3
5024,I,USED,163414,17988,2014,Toyota,Rav4,0,A,Gas,1
5025,I,USED,148441,19998,2014,Toyota,Rav4,0,A,Gas,0
5026,I,USED,162174,20800,2014,Toyota,Rav4,0,A,Gas,1
5027,I,USED,162174,20800,2014,Toyota,Rav4,0,A,Gas,0
5028,F,USED,99590,18888,2014,Toyota,Rav4,0,A,Gas,1
5029,F,USED,79312,25698,2014,Toyota,Rav4,0,A,Gas,0
5030,F,USED,164232,14999,2014,Toyota,Rav4,0,A,Gas,0
5031,I,USED,122894,18900,2014,Toyota,Rav4,0,A,Gas,0
5032,I,USED,161853,21986,2014,Toyota,Rav4,0,A,Gas,0
5033,I,USED,149502,19708,2014,Toyota,Rav4,0,A,Gas,1
5034,F,USED,149502,19708,2014,Toyota,Rav4,0,A,Gas,2
5035,I,USED,161718,19806,2014,Toyota,Rav4,0,A,Gas,3
5036,F,USED,161718,19806,2014,Toyota,Rav4,0,A,Gas,4
5037,I,USED,161819,22995,2014,Toyota,Rav4,0,A,Gas,0
5038,I,USED,43435,26999,2014,Toyota,Rav4,0,A,Gas,0
5039,F,USED,186297,16997,2014,Toyota,Rav4,0,A,Gas,0
5040,F,USED,43435,26999,2014,Toyota,Rav4,0,A,Gas,2
5041,I,USED,162174,20800,2014,Toyota,Rav4,0,A,Gas,0
5042,I,USED,182732,27995,2014,Toyota,Sequoia,0,A,Gas,0
5043,I,USED,171803,29998,2014,Toyota,Sequoia,0,A,Gas,7
5044,F,USED,171803,29998,2014,Toyota,Sequoia,0,A,Gas,9
5045,I,USED,167679,23799,2014,Toyota,Sienna,0,A,Gas,2
5046,I,USED,163138,22986,2014,Toyota,Sienna,0,A,Gas,0
5047,I,USED,163647,25986,2014,Toyota,Sienna,0,A,Gas,0
5048,F,USED,126950,26880,2014,Toyota,Sienna,0,A,Gas,0
5049,I,USED,101719,20900,2014,Toyota,Sienna,0,A,Gas,0
5050,I,USED,141440,26995,2014,Toyota,Sienna,0,A,Gas,0
5051,I,USED,161007,19981,2014,Toyota,Sienna,0,A,Gas,0
5052,I,USED,131485,22900,2014,Toyota,Sienna,0,A,Gas,0
5053,F,USED,172384,23507,2014,Toyota,Sienna,0,A,Gas,3
5054,I,USED,134083,25990,2014,Toyota,Sienna,0,A,Gas,0
5055,I,USED,164488,30900,2014,Toyota,Tacoma,0,A,Gas,0
5056,I,USED,161746,31999,2014,Toyota,Tundra,0,A,Gas,0
5057,F,USED,161746,31999,2014,Toyota,Tundra,0,A,Gas,0
5058,I,USED,172953,39999,2014,Toyota,Tundra,0,A,Gas,0
5059,I,USED,191218,25995,2014,Toyota,Tundra,0,A,Gas,0
5060,I,USED,197086,26998,2014,Toyota,Tundra,0,A,Gas,1
5061,F,USED,172953,39999,2014,Toyota,Tundra,0,A,Gas,0
5062,I,USED,132585,20888,2014,Toyota,Venza,0,A,Gas,0
5063,I,USED,195677,13995,2014,Toyota,Venza,0,A,Gas,0
5064,I,USED,86614,18997,2014,Toyota,Venza,0,A,Gas,2
5065,F,USED,167921,16995,2014,Toyota,Venza,0,A,Gas,0
5066,I,USED,187508,14888,2014,Toyota,Venza,0,A,Gas,0
5067,I,USED,166116,13990,2014,Toyota,Venza,0,A,Gas,1
5068,I,USED,109652,20888,2014,Toyota,Venza,0,A,Gas,0
5069,I,USED,155396,19978,2014,Toyota,Venza,0,A,Gas,0
5070,I,USED,132585,20888,2014,Toyota,Venza,0,A,Gas,0
5071,I,USED,132585,20888,2014,Toyota,Venza,0,A,Gas,0
5072,F,USED,109652,20888,2014,Toyota,Venza,0,A,Gas,0
5073,F,USED,118421,12999,2014,Toyota,Yaris,0,M,Gas,0
5074,I,USED,131339,14888,2014,Toyota,Yaris,0,A,Gas,0
5075,F,USED,59530,24867,2014,Volkswagen,Beetle,0,A,Gas,0
5076,F,USED,104672,14900,2014,Volkswagen,CC,0,A,Gas,0
5077,I,USED,122187,17507,2014,Volkswagen,Golf,0,A,Diesel,1
5078,F,USED,122187,17507,2014,Volkswagen,Golf,0,A,Diesel,2
5079,I,USED,152607,15888,2014,Volkswagen,Golf,0,A,Gas,0
5080,F,USED,141806,14995,2014,Volkswagen,Jetta,0,A,Diesel,0
5081,I,USED,160077,7999,2014,Volkswagen,Jetta,0,A,Gas,1
5082,I,USED,169681,8888,2014,Volkswagen,Jetta,0,A,Gas,1
5083,I,USED,105886,13818,2014,Volkswagen,Jetta,0,A,Gas,2
5084,F,USED,169703,7900,2014,Volkswagen,Jetta,0,A,Gas,1
5085,F,USED,166324,9980,2014,Volkswagen,Jetta,0,A,Gas,1
5086,F,USED,105886,14196,2014,Volkswagen,Jetta,0,A,Gas,1
5087,I,USED,100910,12995,2014,Volkswagen,Jetta,0,M,Gas,0
5088,I,USED,147440,10995,2014,Volkswagen,Jetta,0,A,Gas,0
5089,I,USED,161487,11000,2014,Volkswagen,Jetta,0,A,Diesel,7
5090,I,USED,107000,12500,2014,Volkswagen,Jetta,0,A,Gas,0
5091,I,USED,154131,11995,2014,Volkswagen,Jetta,0,A,Gas,6
5092,I,USED,148214,12888,2014,Volkswagen,Jetta,0,A,Diesel,0
5093,I,USED,107000,12500,2014,Volkswagen,Jetta,0,A,Gas,0
5094,I,USED,161487,11000,2014,Volkswagen,Jetta,0,A,Diesel,1
5095,F,USED,116859,10955,2014,Volkswagen,Jetta,0,A,Gas,1
5096,I,USED,93888,12500,2014,Volkswagen,Jetta,0,A,Gas,3
5097,I,USED,96964,12888,2014,Volkswagen,Jetta,0,A,Gas,1
5098,F,USED,165169,8998,2014,Volkswagen,Jetta,0,A,Gas,2
5099,I,USED,147440,10995,2014,Volkswagen,Jetta,0,A,Gas,0
5100,I,USED,100910,12995,2014,Volkswagen,Jetta,0,M,Gas,1
5101,I,USED,96964,13888,2014,Volkswagen,Jetta,0,A,Gas,0
5102,F,USED,88176,15500,2014,Volkswagen,Passat,0,A,Gas,12
5103,I,USED,167873,15888,2014,Volkswagen,Tiguan,0,A,Gas,1
5104,I,USED,148473,15295,2014,Volkswagen,Tiguan,0,A,Gas,0
5105,I,USED,138436,15900,2014,Volkswagen,Tiguan,0,A,Gas,0
5106,I,USED,100809,18907,2014,Volkswagen,Tiguan,0,A,Gas,0
5107,F,USED,147000,13000,2014,Volkswagen,Tiguan,0,A,Gas,1
5108,I,USED,193759,10800,2014,Volkswagen,Tiguan,0,A,Gas,3
5109,I,USED,193759,10800,2014,Volkswagen,Tiguan,0,A,Gas,3
5110,F,USED,152123,14995,2014,Volkswagen,Tiguan,0,A,Gas,0
5111,F,USED,147133,15900,2014,Volkswagen,Tiguan,1,A,Gas,2
5112,I,USED,119880,13999,2014,Volkswagen,Tiguan,0,A,Gas,0
5113,I,USED,54459,19700,2014,Volkswagen,Tiguan,0,A,Gas,0
5114,I,USED,161409,15999,2014,Volkswagen,Tiguan,0,A,Gas,0
5115,F,USED,100809,18907,2014,Volkswagen,Tiguan,0,A,Gas,1
5116,I,USED,167873,15888,2014,Volkswagen,Tiguan,0,A,Gas,0
5117,I,USED,167873,15888,2014,Volkswagen,Tiguan,0,A,Gas,0
5118,I,USED,173500,15000,2014,Volkswagen,Touareg,0,A,Gas,0
5119,I,USED,173500,15000,2014,Volkswagen,Touareg,0,A,Gas,0
5120,I,USED,173500,15000,2014,Volkswagen,Touareg,0,A,Gas,0
5121,F,USED,172272,17447,2014,Volkswagen,Touareg,0,A,Gas,11
5122,I,USED,173500,15000,2014,Volkswagen,Touareg,0,A,Gas,0
5123,I,USED,130921,21495,2015,Acura,MDX,0,A,Gas,0
5124,I,USED,123356,22595,2015,Acura,MDX,0,A,Gas,0
5125,I,USED,176563,17900,2015,Acura,MDX,0,A,Gas,0
5126,I,USED,114400,23500,2015,Acura,MDX,0,A,Gas,0
5127,I,USED,115114,25700,2015,Acura,MDX,0,A,Gas,0
5128,I,USED,133815,22978,2015,Acura,MDX,0,A,Gas,15
5129,I,USED,116117,22891,2015,Acura,RDX,0,A,Gas,3
5130,F,USED,116117,22560,2015,Acura,RDX,0,A,Gas,0
5131,F,USED,152255,19988,2015,Acura,RDX,0,A,Gas,0
5132,I,USED,123811,16900,2015,Acura,RDX,0,A,Gas,0
5133,I,USED,176721,18999,2015,Acura,RDX,0,A,Gas,0
5134,F,USED,78818,22888,2015,Acura,RLX,0,A,Gas,32
5135,F,USED,127786,22500,2015,Acura,TLX,0,A,Gas,0
5136,I,USED,159934,15488,2015,Acura,TLX,0,A,Gas,2
5137,I,USED,147388,16900,2015,Acura,TLX,0,A,Gas,0
5138,I,USED,124153,17300,2015,Acura,TLX,0,A,Gas,7
5139,I,USED,160255,20995,2015,Acura,TLX,0,A,Gas,6
5140,F,USED,136916,19999,2015,Acura,TLX,0,A,Gas,0
5141,I,USED,117978,22500,2015,Acura,TLX,0,A,Gas,2
5142,I,USED,51432,59899,2015,Alfa Romeo,4C,0,A,Gas,0
5143,I,USED,79000,22950,2015,Audi,A3,0,A,Gas,0
5144,I,USED,147574,15988,2015,Audi,A3,0,A,Gas,7
5145,I,USED,79997,20988,2015,Audi,A3,0,A,Gas,1
5146,I,USED,64000,24988,2015,Audi,A3,0,A,Gas,0
5147,I,USED,56224,22997,2015,Audi,A3,0,A,Gas,2
5148,I,USED,172530,13500,2015,Audi,A3,0,A,Diesel,0
5149,I,USED,121914,24507,2015,Audi,A3,0,A,Gas,5
5150,F,USED,76352,26250,2015,Audi,A3,0,A,Gas,1
5151,F,USED,148449,17998,2015,Audi,A3,0,A,Gas,0
5152,F,USED,121914,23507,2015,Audi,A3,0,A,Gas,1
5153,I,USED,79000,22950,2015,Audi,A3,0,A,Gas,0
5154,F,USED,106923,25995,2015,Audi,A3,0,A,Gas,1
5155,I,USED,138601,15900,2015,Audi,A3,0,A,Gas,10
5156,I,USED,147574,15988,2015,Audi,A3,0,A,Gas,7
5157,I,USED,146036,23999,2015,Audi,A3,0,A,Gas,0
5158,I,USED,79997,20988,2015,Audi,A3,0,A,Gas,1
5159,F,USED,121914,23507,2015,Audi,A3,0,A,Gas,1
5160,I,USED,118735,21978,2015,Audi,A3,0,A,Gas,0
5161,I,USED,131489,15899,2015,Audi,A4,0,M,Gas,0
5162,I,USED,163365,18998,2015,Audi,A4,0,A,Gas,1
5163,I,USED,120432,14995,2015,Audi,A4,0,A,Gas,0
5164,I,USED,169207,15900,2015,Audi,A4,0,A,Gas,3
5165,I,USED,130949,16700,2015,Audi,A4,0,M,Gas,0
5166,F,USED,138820,17798,2015,Audi,A4,0,A,Gas,16
5167,F,USED,117348,24999,2015,Audi,A4,0,A,Gas,1
5168,I,USED,182000,11945,2015,Audi,A5,0,A,Gas,0
5169,I,USED,101562,23888,2015,Audi,A5,0,A,Gas,0
5170,I,USED,125404,25998,2015,Audi,A5,0,A,Gas,0
5171,I,USED,136056,19993,2015,Audi,A5,0,A,Gas,0
5172,F,USED,125404,23949,2015,Audi,A5,0,A,Gas,1
5173,F,USED,110762,18997,2015,Audi,A5,0,A,Gas,1
5174,F,USED,130868,23500,2015,Audi,A5,0,A,Gas,1
5175,F,USED,99475,21989,2015,Audi,A5,0,A,Gas,1
5176,I,USED,101562,23888,2015,Audi,A5,0,A,Gas,0
5177,F,USED,105000,28997,2015,Audi,A8,0,A,Gas,5
5178,F,USED,105000,28997,2015,Audi,A8,0,A,Gas,5
5179,I,USED,193421,15888,2015,Audi,Q3,0,A,Gas,1
5180,I,USED,113667,23888,2015,Audi,Q3,0,A,Gas,1
5181,I,USED,127640,16999,2015,Audi,Q3,0,A,Gas,19
5182,I,USED,120000,25500,2015,Audi,Q3,0,A,Gas,0
5183,F,USED,136745,19999,2015,Audi,Q3,0,A,Gas,1
5184,I,USED,193421,15888,2015,Audi,Q3,0,A,Gas,1
5185,I,USED,193421,15888,2015,Audi,Q3,0,A,Gas,0
5186,I,USED,113667,23888,2015,Audi,Q3,0,A,Gas,0
5187,I,USED,109295,20500,2015,Audi,Q5,0,A,Gas,0
5188,I,USED,142770,25900,2015,Audi,Q5,0,A,Gas,0
5189,I,USED,94427,15995,2015,Audi,Q5,0,A,Gas,2
5190,I,USED,174310,12900,2015,Audi,Q5,0,A,Gas,0
5191,I,USED,94921,21400,2015,Audi,Q5,0,A,Gas,2
5192,F,USED,157000,19711,2015,Audi,Q5,0,A,Gas,1
5193,F,USED,143440,18117,2015,Audi,Q5,0,A,Gas,2
5194,I,USED,146235,21328,2015,Audi,Q5,0,A,Gas,0
5195,F,USED,117558,19907,2015,Audi,Q5,0,A,Gas,0
5196,F,USED,0,0,2015,Audi,Q5,0,A,Gas,0
5197,F,USED,146235,21328,2015,Audi,Q5,0,A,Gas,0
5198,I,USED,85336,31950,2015,Audi,Q7,0,A,Gas,0
5199,I,USED,180962,16500,2015,Audi,Q7,0,A,Gas,1
5200,I,USED,37400,159900,2015,Audi,R8,0,A,Gas,0
5201,F,USED,47000,119800,2015,Audi,R8,0,A,Gas,0
5202,F,USED,47000,119800,2015,Audi,R8,0,A,Gas,0
5203,F,USED,47000,119800,2015,Audi,R8,0,A,Gas,0
5204,F,USED,71480,59999,2015,Audi,RS 5,0,A,Gas,0
5205,I,USED,71480,59999,2015,Audi,RS 5,0,A,Gas,0
5206,I,USED,71480,59999,2015,Audi,RS 5,0,A,Gas,0
5207,I,USED,71480,59999,2015,Audi,RS 5,0,A,Gas,0
5208,F,USED,180000,24900,2015,Audi,S4,0,A,Gas,0
5209,F,USED,170826,21900,2015,Audi,S4,0,A,Gas,1
5210,F,USED,102205,19998,2015,Audi,SQ5,0,A,Gas,1
5211,F,USED,129254,25907,2015,Audi,SQ5,0,A,Gas,4
5212,I,USED,106203,26888,2015,BMW,2-Series,0,A,Gas,0
5213,I,USED,184058,15785,2015,BMW,2-Series,0,A,Gas,1
5214,F,USED,184058,14699,2015,BMW,2-Series,0,A,Gas,1
5215,I,USED,47057,29980,2015,BMW,2-Series,0,A,Gas,0
5216,F,USED,138791,18910,2015,BMW,2-Series,0,A,Gas,2
5217,F,USED,44298,32907,2015,BMW,2-Series,1,A,Gas,18
5218,I,USED,101160,14844,2015,BMW,3-Series,0,A,Gas,0
5219,I,USED,166911,15507,2015,BMW,3-Series,0,A,Gas,1
5220,I,USED,161525,11450,2015,BMW,3-Series,0,A,Gas,1
5221,I,USED,77517,18964,2015,BMW,3-Series,0,A,Gas,1
5222,I,USED,65172,22198,2015,BMW,3-Series,0,A,Gas,0
5223,I,USED,113900,26964,2015,BMW,3-Series,0,A,Gas,1
5224,F,USED,166915,13507,2015,BMW,3-Series,0,A,Gas,1
5225,I,USED,114955,14500,2015,BMW,3-Series,0,A,Gas,3
5226,I,USED,117898,15887,2015,BMW,3-Series,0,A,Gas,1
5227,F,USED,115457,26900,2015,BMW,3-Series,0,A,Gas,44
5228,F,USED,123247,27900,2015,BMW,3-Series,0,A,Gas,1
5229,F,USED,101000,28910,2015,BMW,3-Series,1,A,Gas,2
5230,I,USED,46370,26900,2015,BMW,3-Series,0,A,Gas,0
5231,F,USED,166915,13507,2015,BMW,3-Series,0,A,Gas,1
5232,F,USED,117566,14320,2015,BMW,3-Series,0,A,Gas,10
5233,F,USED,169521,21900,2015,BMW,3-Series,0,A,Gas,4
5234,F,USED,117685,19900,2015,BMW,3-Series,0,A,Gas,0
5235,F,USED,121349,18200,2015,BMW,3-Series,0,A,Gas,8
5236,I,USED,171293,17499,2015,BMW,4-Series,0,A,Gas,1
5237,F,USED,184162,38988,2015,BMW,4-Series,0,A,Gas,1
5238,I,USED,75000,53910,2015,BMW,4-Series,0,A,Gas,5
5239,F,USED,111047,25997,2015,BMW,4-Series,0,A,Gas,5
5240,F,USED,111047,25997,2015,BMW,4-Series,0,A,Gas,4
5241,F,USED,75000,53910,2015,BMW,4-Series,0,A,Gas,0
5242,F,USED,99143,28980,2015,BMW,4-Series,0,A,Gas,1
5243,F,USED,79520,52800,2015,BMW,4-Series,0,A,Gas,0
5244,I,USED,99143,28980,2015,BMW,4-Series,0,A,Gas,1
5245,I,USED,79520,52800,2015,BMW,4-Series,0,A,Gas,0
5246,I,USED,99143,28980,2015,BMW,4-Series,0,A,Gas,2
5247,I,USED,79520,52800,2015,BMW,4-Series,0,A,Gas,0
5248,I,USED,99143,28980,2015,BMW,4-Series,0,A,Gas,1
5249,I,USED,79520,52800,2015,BMW,4-Series,0,A,Gas,0
5250,F,USED,51246,31999,2015,BMW,4-Series,0,A,Gas,1
5251,F,USED,160000,24910,2015,BMW,5-Series,0,A,Gas,2
5252,I,USED,76123,26999,2015,BMW,5-Series,0,A,Gas,2
5253,I,USED,112647,24785,2015,BMW,6-Series,0,A,Gas,3
5254,I,USED,112647,24785,2015,BMW,6-Series,0,A,Gas,2
5255,F,USED,133661,22588,2015,BMW,7-Series,0,A,Gas,1
5256,I,USED,73171,27995,2015,BMW,7-Series,0,A,Gas,3
5257,I,USED,120220,15988,2015,BMW,X1,0,A,Gas,0
5258,F,USED,106278,15488,2015,BMW,X1,0,A,Gas,8
5259,I,USED,148518,14507,2015,BMW,X1,0,A,Gas,2
5260,I,USED,104516,15949,2015,BMW,X1,0,A,Gas,0
5261,I,USED,66500,17700,2015,BMW,X1,0,A,Gas,1
5262,I,USED,144272,9900,2015,BMW,X1,0,A,Gas,0
5263,I,USED,97435,16700,2015,BMW,X1,0,A,Gas,3
5264,F,USED,148518,14507,2015,BMW,X1,0,A,Gas,16
5265,I,USED,115741,23055,2015,BMW,X3,0,A,Gas,2
5266,I,USED,170377,14900,2015,BMW,X3,0,A,Gas,0
5267,I,USED,116111,16949,2015,BMW,X3,0,A,Gas,0
5268,I,USED,90448,20819,2015,BMW,X3,0,A,Gas,6
5269,I,USED,115210,20500,2015,BMW,X3,0,A,Gas,1
5270,F,USED,124223,18595,2015,BMW,X3,0,A,Gas,2
5271,F,USED,64181,22988,2015,BMW,X3,0,A,Gas,4
5272,F,USED,97422,23582,2015,BMW,X4,0,A,Gas,3
5273,F,USED,73838,23905,2015,BMW,X4,0,A,Gas,5
5274,I,USED,144100,19900,2015,BMW,X4,0,A,Gas,0
5275,F,USED,87288,26352,2015,BMW,X4,0,A,Gas,0
5276,I,USED,105204,29400,2015,BMW,X5,0,A,Gas,2
5277,I,USED,190076,20969,2015,BMW,X5,0,A,Gas,4
5278,I,USED,74623,25819,2015,BMW,X5,0,A,Gas,0
5279,F,USED,190076,19968,2015,BMW,X5,0,A,Gas,1
5280,F,USED,122118,25072,2015,BMW,X5,0,A,Gas,1
5281,F,USED,41962,29198,2015,BMW,X5,0,A,Gas,0
5282,I,USED,186277,17900,2015,BMW,X5,0,A,Gas,14
5283,F,USED,64564,33999,2015,BMW,X5,0,A,Gas,3
5284,I,USED,121098,25995,2015,BMW,X5,0,A,Gas,0
5285,F,USED,165238,22900,2015,BMW,X5,0,A,Gas,2
5286,F,USED,117000,27799,2015,BMW,X5,0,A,Gas,4
5287,F,USED,73373,31900,2015,BMW,X5,0,A,Gas,0
5288,I,USED,134583,27949,2015,BMW,X6,0,A,Gas,1
5289,F,USED,134583,23949,2015,BMW,X6,0,A,Gas,1
5290,I,USED,179379,39999,2015,BMW,X6,0,A,Gas,0
5291,F,USED,133690,39900,2015,BMW,X6,0,A,Gas,3
5292,F,USED,88345,34995,2015,BMW,X6,0,A,Gas,1
5293,F,USED,26321,33949,2015,BMW,Z4,0,M,Gas,0
5294,F,USED,98365,15900,2015,BMW,i3,0,A,Electric,0
